,Stock,Contract,Type,Underlying,Strike,Expiration,TTM,OI,Volume,Bid,Ask,Price,Moneyness
44,AMZN,AMZN200417P01510000,p,1932.5763,1510.0,2020-04-17,0.11578488077118214,6,6.0,11.1,11.45,11.274999999999999,422.57629999999995
45,AMZN,AMZN200417P01520000,p,1932.5763,1520.0,2020-04-17,0.11578488077118214,144,9.0,11.55,12.1,11.825,412.57629999999995
46,AMZN,AMZN200417P01530000,p,1932.5763,1530.0,2020-04-17,0.11578488077118214,11,81.0,12.2,12.35,12.274999999999999,402.57629999999995
47,AMZN,AMZN200417P01540000,p,1932.5763,1540.0,2020-04-17,0.11578488077118214,65,3.0,12.85,13.3,13.075,392.57629999999995
48,AMZN,AMZN200417P01550000,p,1932.5763,1550.0,2020-04-17,0.11578488077118214,48,145.0,13.45,13.85,13.649999999999999,382.57629999999995
49,AMZN,AMZN200417P01560000,p,1932.5763,1560.0,2020-04-17,0.11578488077118214,110,6.0,14.1,14.55,14.325,372.57629999999995
50,AMZN,AMZN200417P01570000,p,1932.5763,1570.0,2020-04-17,0.11578488077118214,120,15.0,14.7,15.3,15.0,362.57629999999995
51,AMZN,AMZN200417P01580000,p,1932.5763,1580.0,2020-04-17,0.11578488077118214,362,6.0,15.35,16.15,15.75,352.57629999999995
52,AMZN,AMZN200417P01590000,p,1932.5763,1590.0,2020-04-17,0.11578488077118214,62,10.0,17.75,18.3,18.025,342.57629999999995
53,AMZN,AMZN200417P01600000,p,1932.5763,1600.0,2020-04-17,0.11578488077118214,983,114.0,18.45,19.0,18.725,332.57629999999995
54,AMZN,AMZN200417P01610000,p,1932.5763,1610.0,2020-04-17,0.11578488077118214,42,4.0,19.35,19.95,19.65,322.57629999999995
55,AMZN,AMZN200417P01620000,p,1932.5763,1620.0,2020-04-17,0.11578488077118214,430,27.0,19.85,20.35,20.1,312.57629999999995
56,AMZN,AMZN200417P01630000,p,1932.5763,1630.0,2020-04-17,0.11578488077118214,16,8.0,21.45,22.0,21.725,302.57629999999995
57,AMZN,AMZN200417P01640000,p,1932.5763,1640.0,2020-04-17,0.11578488077118214,157,3.0,22.45,23.05,22.75,292.57629999999995
58,AMZN,AMZN200417P01650000,p,1932.5763,1650.0,2020-04-17,0.11578488077118214,326,22.0,22.35,23.6,22.975,282.57629999999995
59,AMZN,AMZN200417P01655000,p,1932.5763,1655.0,2020-04-17,0.11578488077118214,152,57.0,22.5,23.35,22.925,277.57629999999995
60,AMZN,AMZN200417P01660000,p,1932.5763,1660.0,2020-04-17,0.11578488077118214,265,67.0,24.15,25.0,24.575,272.57629999999995
61,AMZN,AMZN200417P01665000,p,1932.5763,1665.0,2020-04-17,0.11578488077118214,66,10.0,25.35,26.25,25.8,267.57629999999995
62,AMZN,AMZN200417P01670000,p,1932.5763,1670.0,2020-04-17,0.11578488077118214,324,1.0,26.0,26.7,26.35,262.57629999999995
63,AMZN,AMZN200417P01675000,p,1932.5763,1675.0,2020-04-17,0.11578488077118214,65,1.0,25.0,25.75,25.375,257.57629999999995
64,AMZN,AMZN200417P01680000,p,1932.5763,1680.0,2020-04-17,0.11578488077118214,204,13.0,27.35,28.05,27.700000000000003,252.57629999999995
65,AMZN,AMZN200417P01685000,p,1932.5763,1685.0,2020-04-17,0.11578488077118214,48,2.0,28.0,28.75,28.375,247.57629999999995
66,AMZN,AMZN200417P01690000,p,1932.5763,1690.0,2020-04-17,0.11578488077118214,120,2.0,26.85,27.8,27.325000000000003,242.57629999999995
67,AMZN,AMZN200417P01695000,p,1932.5763,1695.0,2020-04-17,0.11578488077118214,130,3.0,29.45,30.25,29.85,237.57629999999995
68,AMZN,AMZN200417P01700000,p,1932.5763,1700.0,2020-04-17,0.11578488077118214,1251,56.0,30.15,30.95,30.549999999999997,232.57629999999995
69,AMZN,AMZN200417P01705000,p,1932.5763,1705.0,2020-04-17,0.11578488077118214,88,3.0,30.95,31.75,31.35,227.57629999999995
70,AMZN,AMZN200417P01710000,p,1932.5763,1710.0,2020-04-17,0.11578488077118214,224,26.0,30.75,31.95,31.35,222.57629999999995
71,AMZN,AMZN200417P01715000,p,1932.5763,1715.0,2020-04-17,0.11578488077118214,116,21.0,30.05,31.4,30.725,217.57629999999995
72,AMZN,AMZN200417P01720000,p,1932.5763,1720.0,2020-04-17,0.11578488077118214,269,31.0,33.35,34.2,33.775000000000006,212.57629999999995
73,AMZN,AMZN200417P01725000,p,1932.5763,1725.0,2020-04-17,0.11578488077118214,99,17.0,32.15,33.45,32.8,207.57629999999995
74,AMZN,AMZN200417P01730000,p,1932.5763,1730.0,2020-04-17,0.11578488077118214,202,2.0,34.95,35.85,35.400000000000006,202.57629999999995
75,AMZN,AMZN200417P01735000,p,1932.5763,1735.0,2020-04-17,0.11578488077118214,259,70.0,33.8,34.8,34.3,197.57629999999995
76,AMZN,AMZN200417P01740000,p,1932.5763,1740.0,2020-04-17,0.11578488077118214,1031,5.0,36.85,37.7,37.275000000000006,192.57629999999995
77,AMZN,AMZN200417P01745000,p,1932.5763,1745.0,2020-04-17,0.11578488077118214,933,1.0,35.5,36.55,36.025,187.57629999999995
78,AMZN,AMZN200417P01750000,p,1932.5763,1750.0,2020-04-17,0.11578488077118214,639,132.0,38.75,39.7,39.225,182.57629999999995
79,AMZN,AMZN200417P01755000,p,1932.5763,1755.0,2020-04-17,0.11578488077118214,64,1.0,39.7,40.65,40.175,177.57629999999995
80,AMZN,AMZN200417P01760000,p,1932.5763,1760.0,2020-04-17,0.11578488077118214,178,16.0,40.05,41.05,40.55,172.57629999999995
81,AMZN,AMZN200417P01765000,p,1932.5763,1765.0,2020-04-17,0.11578488077118214,143,8.0,41.75,42.7,42.225,167.57629999999995
82,AMZN,AMZN200417P01770000,p,1932.5763,1770.0,2020-04-17,0.11578488077118214,216,2.0,42.5,44.1,43.3,162.57629999999995
83,AMZN,AMZN200417P01775000,p,1932.5763,1775.0,2020-04-17,0.11578488077118214,160,15.0,43.8,44.7,44.25,157.57629999999995
84,AMZN,AMZN200417P01780000,p,1932.5763,1780.0,2020-04-17,0.11578488077118214,578,10.0,44.85,46.0,45.425,152.57629999999995
85,AMZN,AMZN200417P01785000,p,1932.5763,1785.0,2020-04-17,0.11578488077118214,241,1.0,44.7,45.95,45.325,147.57629999999995
86,AMZN,AMZN200417P01790000,p,1932.5763,1790.0,2020-04-17,0.11578488077118214,191,4.0,47.25,48.05,47.65,142.57629999999995
87,AMZN,AMZN200417P01795000,p,1932.5763,1795.0,2020-04-17,0.11578488077118214,164,11.0,48.45,49.4,48.925,137.57629999999995
88,AMZN,AMZN200417P01800000,p,1932.5763,1800.0,2020-04-17,0.11578488077118214,1383,24.0,46.75,47.5,47.125,132.57629999999995
89,AMZN,AMZN200417P01805000,p,1932.5763,1805.0,2020-04-17,0.11578488077118214,149,2.0,47.7,49.05,48.375,127.57629999999995
90,AMZN,AMZN200417P01810000,p,1932.5763,1810.0,2020-04-17,0.11578488077118214,247,14.0,52.0,52.95,52.475,122.57629999999995
91,AMZN,AMZN200417P01815000,p,1932.5763,1815.0,2020-04-17,0.11578488077118214,111,2.0,53.35,54.5,53.925,117.57629999999995
92,AMZN,AMZN200417P01820000,p,1932.5763,1820.0,2020-04-17,0.11578488077118214,294,5.0,53.85,54.95,54.400000000000006,112.57629999999995
93,AMZN,AMZN200417P01825000,p,1932.5763,1825.0,2020-04-17,0.11578488077118214,149,4.0,56.05,57.15,56.599999999999994,107.57629999999995
94,AMZN,AMZN200417P01830000,p,1932.5763,1830.0,2020-04-17,0.11578488077118214,241,2.0,57.35,58.25,57.8,102.57629999999995
95,AMZN,AMZN200417P01835000,p,1932.5763,1835.0,2020-04-17,0.11578488077118214,135,10.0,58.6,59.65,59.125,97.57629999999995
96,AMZN,AMZN200417P01840000,p,1932.5763,1840.0,2020-04-17,0.11578488077118214,272,15.0,60.1,61.45,60.775000000000006,92.57629999999995
97,AMZN,AMZN200417P01845000,p,1932.5763,1845.0,2020-04-17,0.11578488077118214,185,9.0,61.55,62.6,62.075,87.57629999999995
98,AMZN,AMZN200417P01850000,p,1932.5763,1850.0,2020-04-17,0.11578488077118214,959,255.0,62.35,63.65,63.0,82.57629999999995
99,AMZN,AMZN200417P01855000,p,1932.5763,1855.0,2020-04-17,0.11578488077118214,103,6.0,64.6,65.6,65.1,77.57629999999995
100,AMZN,AMZN200417P01860000,p,1932.5763,1860.0,2020-04-17,0.11578488077118214,256,3.0,65.65,67.15,66.4,72.57629999999995
101,AMZN,AMZN200417P01865000,p,1932.5763,1865.0,2020-04-17,0.11578488077118214,128,7.0,67.8,68.95,68.375,67.57629999999995
102,AMZN,AMZN200417P01870000,p,1932.5763,1870.0,2020-04-17,0.11578488077118214,531,208.0,65.45,67.15,66.30000000000001,62.57629999999995
103,AMZN,AMZN200417P01875000,p,1932.5763,1875.0,2020-04-17,0.11578488077118214,177,3.0,70.2,71.5,70.85,57.57629999999995
104,AMZN,AMZN200417P01880000,p,1932.5763,1880.0,2020-04-17,0.11578488077118214,687,11.0,72.65,74.1,73.375,52.57629999999995
105,AMZN,AMZN200417P01885000,p,1932.5763,1885.0,2020-04-17,0.11578488077118214,146,2.0,74.4,75.65,75.025,47.57629999999995
106,AMZN,AMZN200417P01890000,p,1932.5763,1890.0,2020-04-17,0.11578488077118214,0,12.0,76.3,77.35,76.82499999999999,42.57629999999995
107,AMZN,AMZN200417P01895000,p,1932.5763,1895.0,2020-04-17,0.11578488077118214,148,7.0,77.95,78.35,78.15,37.57629999999995
108,AMZN,AMZN200417P01900000,p,1932.5763,1900.0,2020-04-17,0.11578488077118214,1088,147.0,75.7,77.6,76.65,32.57629999999995
109,AMZN,AMZN200417P01905000,p,1932.5763,1905.0,2020-04-17,0.11578488077118214,140,4.0,78.35,79.1,78.725,27.576299999999947
110,AMZN,AMZN200417P01910000,p,1932.5763,1910.0,2020-04-17,0.11578488077118214,333,5.0,83.85,85.2,84.525,22.576299999999947
111,AMZN,AMZN200417P01915000,p,1932.5763,1915.0,2020-04-17,0.11578488077118214,0,3.0,85.15,86.65,85.9,17.576299999999947
112,AMZN,AMZN200417P01920000,p,1932.5763,1920.0,2020-04-17,0.11578488077118214,222,7.0,87.1,88.65,87.875,12.576299999999947
113,AMZN,AMZN200417P01925000,p,1932.5763,1925.0,2020-04-17,0.11578488077118214,159,3.0,89.15,90.65,89.9,7.5762999999999465
114,AMZN,AMZN200417P01930000,p,1932.5763,1930.0,2020-04-17,0.11578488077118214,306,16.0,90.4,92.95,91.67500000000001,2.5762999999999465
115,AMZN,AMZN200417P01935000,p,1932.5763,1935.0,2020-04-17,0.11578488077118214,94,2.0,88.8,90.3,89.55,2.4237000000000535
116,AMZN,AMZN200417P01940000,p,1932.5763,1940.0,2020-04-17,0.11578488077118214,221,57.0,95.55,96.8,96.175,7.4237000000000535
117,AMZN,AMZN200417P01945000,p,1932.5763,1945.0,2020-04-17,0.11578488077118214,250,28.0,98.15,99.45,98.80000000000001,12.423700000000053
118,AMZN,AMZN200417P01950000,p,1932.5763,1950.0,2020-04-17,0.11578488077118214,553,160.0,99.7,101.2,100.45,17.423700000000053
119,AMZN,AMZN200417P01960000,p,1932.5763,1960.0,2020-04-17,0.11578488077118214,374,8.0,104.55,106.1,105.32499999999999,27.423700000000053
120,AMZN,AMZN200417P01970000,p,1932.5763,1970.0,2020-04-17,0.11578488077118214,274,7.0,109.25,110.7,109.975,37.42370000000005
121,AMZN,AMZN200417P01980000,p,1932.5763,1980.0,2020-04-17,0.11578488077118214,203,5.0,114.1,115.95,115.025,47.42370000000005
122,AMZN,AMZN200417P01990000,p,1932.5763,1990.0,2020-04-17,0.11578488077118214,269,8.0,117.65,119.55,118.6,57.42370000000005
123,AMZN,AMZN200417P02000000,p,1932.5763,2000.0,2020-04-17,0.11578488077118214,524,1.0,123.65,126.1,124.875,67.42370000000005
124,AMZN,AMZN200417P02010000,p,1932.5763,2010.0,2020-04-17,0.11578488077118214,216,10.0,129.6,132.05,130.825,77.42370000000005
125,AMZN,AMZN200417P02020000,p,1932.5763,2020.0,2020-04-17,0.11578488077118214,259,41.0,135.3,136.85,136.075,87.42370000000005
126,AMZN,AMZN200417P02030000,p,1932.5763,2030.0,2020-04-17,0.11578488077118214,471,1.0,141.05,142.7,141.875,97.42370000000005
127,AMZN,AMZN200417P02040000,p,1932.5763,2040.0,2020-04-17,0.11578488077118214,169,1.0,147.1,148.95,148.02499999999998,107.42370000000005
128,AMZN,AMZN200417P02050000,p,1932.5763,2050.0,2020-04-17,0.11578488077118214,3085,38.0,152.65,154.6,153.625,117.42370000000005
129,AMZN,AMZN200417P02060000,p,1932.5763,2060.0,2020-04-17,0.11578488077118214,160,13.0,158.9,161.15,160.025,127.42370000000005
130,AMZN,AMZN200417P02070000,p,1932.5763,2070.0,2020-04-17,0.11578488077118214,214,2.0,166.05,169.05,167.55,137.42370000000005
131,AMZN,AMZN200417P02080000,p,1932.5763,2080.0,2020-04-17,0.11578488077118214,3163,5.0,172.3,175.65,173.97500000000002,147.42370000000005
132,AMZN,AMZN200417P02090000,p,1932.5763,2090.0,2020-04-17,0.11578488077118214,69,3.0,174.15,177.4,175.775,157.42370000000005
133,AMZN,AMZN200417P02100000,p,1932.5763,2100.0,2020-04-17,0.11578488077118214,468,20.0,185.6,189.35,187.475,167.42370000000005
134,AMZN,AMZN200417P02110000,p,1932.5763,2110.0,2020-04-17,0.11578488077118214,105,3.0,191.7,195.05,193.375,177.42370000000005
135,AMZN,AMZN200417P02120000,p,1932.5763,2120.0,2020-04-17,0.11578488077118214,309,14.0,201.05,204.4,202.72500000000002,187.42370000000005
136,AMZN,AMZN200417P02130000,p,1932.5763,2130.0,2020-04-17,0.11578488077118214,357,1.0,209.35,213.15,211.25,197.42370000000005
137,AMZN,AMZN200417P02140000,p,1932.5763,2140.0,2020-04-17,0.11578488077118214,304,9.0,217.45,221.95,219.7,207.42370000000005
138,AMZN,AMZN200417P02150000,p,1932.5763,2150.0,2020-04-17,0.11578488077118214,458,10.0,223.65,227.1,225.375,217.42370000000005
139,AMZN,AMZN200417P02160000,p,1932.5763,2160.0,2020-04-17,0.11578488077118214,159,1.0,231.9,236.3,234.10000000000002,227.42370000000005
140,AMZN,AMZN200417P02170000,p,1932.5763,2170.0,2020-04-17,0.11578488077118214,111,2.0,242.05,245.15,243.60000000000002,237.42370000000005
141,AMZN,AMZN200417P02180000,p,1932.5763,2180.0,2020-04-17,0.11578488077118214,112,5.0,251.0,254.45,252.725,247.42370000000005
142,AMZN,AMZN200417P02190000,p,1932.5763,2190.0,2020-04-17,0.11578488077118214,50,1.0,259.2,262.9,261.04999999999995,257.42370000000005
143,AMZN,AMZN200417P02200000,p,1932.5763,2200.0,2020-04-17,0.11578488077118214,84,8.0,263.3,268.15,265.725,267.42370000000005
144,AMZN,AMZN200417P02210000,p,1932.5763,2210.0,2020-04-17,0.11578488077118214,11,3.0,271.1,276.2,273.65,277.42370000000005
145,AMZN,AMZN200417P02220000,p,1932.5763,2220.0,2020-04-17,0.11578488077118214,205,8.0,278.05,283.7,280.875,287.42370000000005
146,AMZN,AMZN200417P02230000,p,1932.5763,2230.0,2020-04-17,0.11578488077118214,397,1.0,287.95,291.75,289.85,297.42370000000005
147,AMZN,AMZN200417P02240000,p,1932.5763,2240.0,2020-04-17,0.11578488077118214,207,1.0,299.85,304.3,302.07500000000005,307.42370000000005
148,AMZN,AMZN200417P02250000,p,1932.5763,2250.0,2020-04-17,0.11578488077118214,394,1.0,306.7,312.1,309.4,317.42370000000005
149,AMZN,AMZN200417P02260000,p,1932.5763,2260.0,2020-04-17,0.11578488077118214,20,1.0,316.3,320.4,318.35,327.42370000000005
150,AMZN,AMZN200417P02270000,p,1932.5763,2270.0,2020-04-17,0.11578488077118214,5,1.0,326.75,331.25,329.0,337.42370000000005
151,AMZN,AMZN200417P02280000,p,1932.5763,2280.0,2020-04-17,0.11578488077118214,8,4.0,341.95,348.05,345.0,347.42370000000005
152,AMZN,AMZN200417P02290000,p,1932.5763,2290.0,2020-04-17,0.11578488077118214,9,3.0,350.3,356.7,353.5,357.42370000000005
153,AMZN,AMZN200417P02300000,p,1932.5763,2300.0,2020-04-17,0.11578488077118214,106,32.0,362.0,364.25,363.125,367.42370000000005
154,AMZN,AMZN200417P02400000,p,1932.5763,2400.0,2020-04-17,0.11578488077118214,8,21.0,458.25,463.15,460.7,467.42370000000005
155,AMZN,AMZN200417P02500000,p,1932.5763,2500.0,2020-04-17,0.11578488077118214,3,6.0,553.0,559.3,556.15,567.4237
156,AMZN,AMZN200417P02600000,p,1932.5763,2600.0,2020-04-17,0.11578488077118214,0,6.0,658.45,664.35,661.4000000000001,667.4237
157,AMZN,AMZN200417P02700000,p,1932.5763,2700.0,2020-04-17,0.11578488077118214,0,2.0,756.65,762.45,759.55,767.4237
158,AMZN,AMZN200417P02800000,p,1932.5763,2800.0,2020-04-17,0.11578488077118214,0,7.0,857.45,863.55,860.5,867.4237
159,AMZN,AMZN200417P02900000,p,1932.5763,2900.0,2020-04-17,0.11578488077118214,0,5.0,951.45,957.55,954.5,967.4237
