Strike,Ticker,Bid,Ask,Last,IVM,Volm
2012.5,AMZN 2/14/20 P2012.5,0.24000001,0.389999986,0.280000031,44.32391739,11
2015,AMZN 2/14/20 P2015,0.25,0.389999986,0.270000041,43.78420258,13
2017.5,AMZN 2/14/20 P2017.5,0.25,0.400000036,0.389999986,43.23637772,1
2020,AMZN 2/14/20 P2020,0.25999999,0.400000036,0.400000036,42.68635559,64
2022.5,AMZN 2/14/20 P2022.5,0.25999999,0.420000017,0.560000002,42.25740433,1
2025,AMZN 2/14/20 P2025,0.270000041,0.400000036,0.400000036,41.43893433,66
2027.5,AMZN 2/14/20 P2027.5,0.290000021,0.470000029,0.389999986,41.8308754,15
2030,AMZN 2/14/20 P2030,0.329999983,0.470000029,0.220000029,41.57435608,55
2032.5,AMZN 2/14/20 P2032.5,0.319999993,0.5,0.379999995,41.07532883,1
2035,AMZN 2/14/20 P2035,0.339999974,0.5,0.310000002,40.56682587,30
2037.5,AMZN 2/14/20 P2037.5,0.350000024,0.50999999,0.449999988,40.04909897,14
2040,AMZN 2/14/20 P2040,0.350000024,0.50999999,0.420000017,39.31931305,32
2042.5,AMZN 2/14/20 P2042.5,0.350000024,0.50999999,0.290000021,38.58778381,19
2045,AMZN 2/14/20 P2045,0.370000005,0.5,0.410000026,37.95383453,109
2047.5,AMZN 2/14/20 P2047.5,0.389999986,0.550000012,0.379999995,37.86718369,6
2050,AMZN 2/14/20 P2050,0.439999998,0.5,0.400000036,37.11628723,670
2052.5,AMZN 2/14/20 P2052.5,0.419999957,0.610000014,0.439999998,37.13445282,12
2055,AMZN 2/14/20 P2055,0.470000029,0.540000021,0.470000029,36.20253372,159
2057.5,AMZN 2/14/20 P2057.5,0.449999988,0.639999986,0.360000014,36.07818985,41
2060,AMZN 2/14/20 P2060,0.480000019,0.550000012,0.49000001,34.83427429,322
2062.5,AMZN 2/14/20 P2062.5,0.480000019,0.660000026,0.629999995,34.8890419,40
2065,AMZN 2/14/20 P2065,0.519999981,0.579999983,0.5,33.80602264,216
2067.5,AMZN 2/14/20 P2067.5,0.5,0.649999976,0.480000019,33.37547302,45
2070,AMZN 2/14/20 P2070,0.519999981,0.649999976,0.600000024,32.71249771,131
2072.5,AMZN 2/14/20 P2072.5,0.529999971,0.720000029,0.50999999,32.43390274,74
2075,AMZN 2/14/20 P2075,0.529999971,0.730000019,0.610000014,31.68041039,265
2077.5,AMZN 2/14/20 P2077.5,0.540000021,0.74000001,0.579999983,30.97770691,69
2080,AMZN 2/14/20 P2080,0.560000002,0.730000019,0.540000021,30.20571899,1143
2085,AMZN 2/14/20 P2085,0.660000026,0.74000001,0.689999998,29.14324951,197
2090,AMZN 2/14/20 P2090,0.699999988,0.810000002,0.660000026,27.98106575,277
2095,AMZN 2/14/20 P2095,0.800000012,0.870000005,0.800000012,26.95316124,1260
2100,AMZN 2/14/20 P2100,0.879999995,0.970000029,0.939999998,25.86707306,2282
2105,AMZN 2/14/20 P2105,0.949999988,1.090000153,1.029999733,24.67063332,683
2110,AMZN 2/14/20 P2110,1.149999619,1.31000042,1.220000267,24.07656288,1671
2115,AMZN 2/14/20 P2115,1.420000076,1.590000153,1.25,23.53091621,1089
2120,AMZN 2/14/20 P2120,1.859999657,2.010000229,1.890000343,23.3445549,1968
2125,AMZN 2/14/20 P2125,2.430000305,2.640000343,2.480000496,23.10464668,1480
2130,AMZN 2/14/20 P2130,3.300000191,3.600000381,2.989999771,22.72143173,1643
2135,AMZN 2/14/20 P2135,4.650000572,4.900000572,4.900000572,22.7112236,1833
2140,AMZN 2/14/20 P2140,6.100000381,6.5,6.100000381,22.3701992,2684
2145,AMZN 2/14/20 P2145,8.199999809,8.5,7.840000153,22.41141701,1220
2150,AMZN 2/14/20 P2150,10.64999962,11.35000038,10.19999981,22.91614151,4561
2155,AMZN 2/14/20 P2155,13.64999962,14.39999962,13.57999992,23.40788269,2330
2160,AMZN 2/14/20 P2160,17,17.84999084,16.93000793,23.96866798,1925
2165,AMZN 2/14/20 P2165,20.75,21.55000305,21,24.59231949,794
2170,AMZN 2/14/20 P2170,24.75,25.6000061,25.3500061,25.35585785,987
2175,AMZN 2/14/20 P2175,28.8999939,30,28,26.28806305,212
2180,AMZN 2/14/20 P2180,33.30000305,34.3500061,33.5,26.58959198,478
2185,AMZN 2/14/20 P2185,37.8500061,38.80000305,32.8500061,26.59543228,106
2190,AMZN 2/14/20 P2190,42.5,43.54998779,40.47000122,27.160326,60
2195,AMZN 2/14/20 P2195,47.25,48.44999695,45.5,28.16770744,12
2200,AMZN 2/14/20 P2200,52,53.09999084,53,28.05724335,526
2205,AMZN 2/14/20 P2205,56.1000061,57.84999084,39.3500061,24.69655228,8
2210,AMZN 2/14/20 P2210,61.69999695,62.84999084,59.83999634,29.34131813,7
2215,AMZN 2/14/20 P2215,66.55000305,67.80000305,48.3500061,30.03447723,2
2220,AMZN 2/14/20 P2220,71.25,72.65000916,59.82000732,29.04124451,164
2225,AMZN 2/14/20 P2225,75.8500061,77.6499939,70,27.53671455,22
2230,AMZN 2/14/20 P2230,80.69999695,82.59999084,78,26.95178795,4
2235,AMZN 2/14/20 P2235,85.55000305,87.6499939,81.91999817,27.03779793,1
2240,AMZN 2/14/20 P2240,87.8500061,92.69999695,86.25,0,2
2250,AMZN 2/14/20 P2250,100.6999969,102.4499969,91.69999695,29.92220879,313
2265,AMZN 2/14/20 P2265,111.25,117.4499969,117,0,1
2270,AMZN 2/14/20 P2270,111.1999969,122.75,112.2400055,0,2
2280,AMZN 2/14/20 P2280,120.25,132.4499969,130.4499969,0,1
2300,AMZN 2/14/20 P2300,140.3000031,152.1999969,149.3200073,0,50
2305,AMZN 2/14/20 P2305,151,157.25,153.25,0,2
2310,AMZN 2/14/20 P2310,156,162.3000031,163.0700073,0,1
2355,AMZN 2/14/20 P2355,195.1000061,207.3500061,196.5500031,0,2
1040,AMZN 2/21/20 P1040,0,0.199999988,0.199999988,168.7796326,1
1350,AMZN 2/21/20 P1350,0.050000001,0.069999993,0.050000001,100.1113586,5
1400,AMZN 2/21/20 P1400,0.02,0.02,0.02,85.29149628,8
1450,AMZN 2/21/20 P1450,0.050000001,0.220000029,0.050000001,91.9058609,24
1480,AMZN 2/21/20 P1480,0.010000002,0.290000021,0.150000036,88.33486176,1
1500,AMZN 2/21/20 P1500,0.059999999,0.090000033,0.079999983,80.23110199,1
1510,AMZN 2/21/20 P1510,0.009999998,0.290000021,0.100000024,83.94060516,14
1540,AMZN 2/21/20 P1540,0.030000001,0.370000005,0.150000036,81.88022614,2
1600,AMZN 2/21/20 P1600,0.039999999,0.300000012,0.160000026,72.064888,135
1620,AMZN 2/21/20 P1620,0.059999999,0.379999995,0.170000017,71.11161041,14
1630,AMZN 2/21/20 P1630,0.050000001,0.480000019,0.25999999,71.07456207,12
1650,AMZN 2/21/20 P1650,0.25,0.420000017,0.280000031,69.99485779,39
1670,AMZN 2/21/20 P1670,0.310000002,0.649999976,0.430000007,69.96266174,7
1680,AMZN 2/21/20 P1680,0.059999999,0.680000007,0.420000017,66.42459869,2
1700,AMZN 2/21/20 P1700,0.310000002,0.5,0.400000036,64.21716309,100
1705,AMZN 2/21/20 P1705,0.310000002,0.550000012,0.540000021,63.9479599,50
1710,AMZN 2/21/20 P1710,0.159999967,0.75,0.540000021,63.65197754,1
1735,AMZN 2/21/20 P1735,0.360000014,0.819999993,0.670000017,61.99790192,12
1740,AMZN 2/21/20 P1740,0.319999993,0.889999986,0.569999993,61.45519257,3
1745,AMZN 2/21/20 P1745,0.340000033,0.930000007,0.649999976,61.09515381,8
1750,AMZN 2/21/20 P1750,0.410000026,0.959999979,0.720000029,60.95532227,55
1755,AMZN 2/21/20 P1755,0.289999962,0.99000001,0.699999988,59.67354584,2
1760,AMZN 2/21/20 P1760,0.389999986,0.720000029,0.649999976,57.86260223,6
1765,AMZN 2/21/20 P1765,0.439999998,1.039999962,0.680000007,59.32458496,14
1770,AMZN 2/21/20 P1770,0.439999998,1.069999695,0.699999988,58.73456955,22
1775,AMZN 2/21/20 P1775,0.480000019,1.100000381,0.870000005,58.34513855,22
1780,AMZN 2/21/20 P1780,0.469999969,1,0.850000024,57.02872086,2
1785,AMZN 2/21/20 P1785,0.49000001,1.149999619,0.790000021,57.13710785,4
1790,AMZN 2/21/20 P1790,0.519999981,1.039999962,0.689999998,55.9946785,8
1795,AMZN 2/21/20 P1795,0.550000012,0.99000001,1.659999847,55.14888763,11
1800,AMZN 2/21/20 P1800,0.75,1,1.699999809,55.38163757,306
1805,AMZN 2/21/20 P1805,0.560000002,1.149999619,1,54.44810867,12
1810,AMZN 2/21/20 P1810,0.579999983,1,0.939999998,53.1031456,21
1815,AMZN 2/21/20 P1815,0.589999974,1.109999657,1,52.90123749,6
1820,AMZN 2/21/20 P1820,0.699999988,1.369999886,1.029999733,53.66619492,102
1825,AMZN 2/21/20 P1825,0.649999976,1.170000076,1,51.9118042,61
1830,AMZN 2/21/20 P1830,0.670000017,1.440000534,1,52.28455734,129
1835,AMZN 2/21/20 P1835,0.730000019,1.289999962,1.279999733,51.18504333,10
1840,AMZN 2/21/20 P1840,0.779999971,1.289999962,1.220000267,50.60754013,10
1845,AMZN 2/21/20 P1845,0.839999974,1.429999352,1.100000381,50.5498085,4
1847.5,AMZN 2/21/20 P1847.5,0.870000005,1.579999924,1.050000191,50.76042557,10
1850,AMZN 2/21/20 P1850,0.920000017,1.300000191,1.149999619,49.6103363,324
1855,AMZN 2/21/20 P1855,0.949999988,1.529999733,1.270000458,49.69077301,11
1857.5,AMZN 2/21/20 P1857.5,0.970000029,1.640000343,1.210000038,49.70310593,1
1860,AMZN 2/21/20 P1860,0.99000001,1.659999847,1.25,49.43281174,21
1865,AMZN 2/21/20 P1865,1.029999733,1.710000038,1.279999733,48.91465378,4
1870,AMZN 2/21/20 P1870,1.06000042,1.579999924,1.319999695,47.84036636,24
1875,AMZN 2/21/20 P1875,1.079999924,1.609999657,1.520000458,47.20291138,3
1880,AMZN 2/21/20 P1880,1.100000381,1.56000042,1.239999771,46.33627319,27
1885,AMZN 2/21/20 P1885,1.090000153,1.600000381,1.520000458,45.6397934,5
1887.5,AMZN 2/21/20 P1887.5,1.119999886,1.630000114,1.390000343,45.41419601,2
1890,AMZN 2/21/20 P1890,1.289999962,1.579999924,1.529999733,45.34319305,15
1892.5,AMZN 2/21/20 P1892.5,1.149999619,1.730000496,1.390000343,44.97579575,5
1895,AMZN 2/21/20 P1895,1.140000343,1.769999504,1.510000229,44.65970993,12
1897.5,AMZN 2/21/20 P1897.5,1.180000305,1.690000534,1.449999809,44.16279602,8
1900,AMZN 2/21/20 P1900,1.390000343,1.600000381,1.550000191,44.07338715,274
1905,AMZN 2/21/20 P1905,1.460000038,1.760000229,1.600000381,43.83862305,4
1910,AMZN 2/21/20 P1910,1.460000038,1.880000114,1.569999695,43.31752777,35
1915,AMZN 2/21/20 P1915,1.529999733,1.829999924,1.690000534,42.56079865,7
1920,AMZN 2/21/20 P1920,1.579999924,1.879999161,1.720000267,41.97737122,26
1925,AMZN 2/21/20 P1925,1.390000343,1.989999771,1.680000305,40.99983215,9
1930,AMZN 2/21/20 P1930,1.659999847,1.979999542,1.739999771,40.74046326,6
1935,AMZN 2/21/20 P1935,1.710000038,2.130000114,1.819999695,40.32653427,221
1940,AMZN 2/21/20 P1940,1.75,2.190000534,1.840000153,39.70069885,57
1945,AMZN 2/21/20 P1945,1.75,2.190000534,1.949999809,38.88053131,40
1950,AMZN 2/21/20 P1950,1.789999962,2.149999619,1.920000076,38.05997849,128
1955,AMZN 2/21/20 P1955,1.840000153,2.229999542,1.819999695,37.47236252,112
1960,AMZN 2/21/20 P1960,1.890000343,2.230000496,1.869999886,36.73433685,126
1965,AMZN 2/21/20 P1965,1.949999809,2.299999237,2.039999962,36.12747955,50
1970,AMZN 2/21/20 P1970,1.970000267,2.279999733,1.960000038,35.29574585,64
1975,AMZN 2/21/20 P1975,2.090000153,2.400000572,2.100000381,34.84753418,15
1980,AMZN 2/21/20 P1980,2.180000305,2.349999428,2.170000076,34.06923676,94
1985,AMZN 2/21/20 P1985,2.220000267,2.420000076,2.25,33.39258957,33
1990,AMZN 2/21/20 P1990,2.289999962,2.460000038,2.230000496,32.706707,68
1995,AMZN 2/21/20 P1995,2.380000114,2.550000191,2.260000229,32.10988998,121
2000,AMZN 2/21/20 P2000,2.460000038,2.600000381,2.600000381,31.42978859,421
2005,AMZN 2/21/20 P2005,2.520000458,2.640000343,2.579999924,30.6994915,20
2010,AMZN 2/21/20 P2010,2.619999886,2.770000458,2.510000229,30.12581635,56
2015,AMZN 2/21/20 P2015,2.729999542,2.890000343,2.800000191,29.5322094,11
2020,AMZN 2/21/20 P2020,2.849999428,3,2.940000534,28.91923332,71
2025,AMZN 2/21/20 P2025,2.989999771,3.150000572,3,28.35428047,31
2030,AMZN 2/21/20 P2030,3.149999619,3.300000191,3.050000191,27.78667068,44
2035,AMZN 2/21/20 P2035,3.300000191,3.5,3.170000076,27.23472214,21
2040,AMZN 2/21/20 P2040,3.5,3.649999619,3.550000191,26.6549511,91
2045,AMZN 2/21/20 P2045,3.75,3.949999809,3.739999771,26.23306274,47
2050,AMZN 2/21/20 P2050,4,4.149999619,4.130000114,25.68019295,305
2055,AMZN 2/21/20 P2055,4.300000191,4.550000191,4.400000572,25.30236053,77
2060,AMZN 2/21/20 P2060,4.650000572,4.900000572,4.900000572,24.8724041,123
2065,AMZN 2/21/20 P2065,5.099999428,5.300000191,5.170000076,24.50477791,169
2070,AMZN 2/21/20 P2070,5.550000191,5.75,5.5,24.11458397,238
2075,AMZN 2/21/20 P2075,6.099999428,6.300000191,5.739999771,23.799263,276
2080,AMZN 2/21/20 P2080,6.699999809,6.949999809,6.850000381,23.50996971,153
2085,AMZN 2/21/20 P2085,7.400000572,7.650000572,7.550000191,23.23654938,96
2090,AMZN 2/21/20 P2090,8.199999809,8.5,8.399999619,23.02643394,267
2095,AMZN 2/21/20 P2095,9.100000381,9.399999619,9.149999619,22.81069183,154
2100,AMZN 2/21/20 P2100,10.14999962,10.44999981,10.19999981,22.6599884,1122
2105,AMZN 2/21/20 P2105,11.25,11.60000038,11.5,22.48692322,108
2110,AMZN 2/21/20 P2110,12.55000019,12.89999962,12.76000023,22.38153458,293
2115,AMZN 2/21/20 P2115,13.94999981,14.35000038,14.15999985,22.28604126,127
2120,AMZN 2/21/20 P2120,15.55000019,15.89999962,15.67000008,22.21642494,306
2125,AMZN 2/21/20 P2125,17.19999695,17.6499939,16.5,22.14524841,156
2130,AMZN 2/21/20 P2130,19.09999084,19.55000305,19.1499939,22.13047981,481
2135,AMZN 2/21/20 P2135,21.1499939,21.6000061,21.36999512,22.12373924,302
2140,AMZN 2/21/20 P2140,23.30000305,23.84999084,23.19999695,22.12482834,593
2145,AMZN 2/21/20 P2145,25.69999695,26.19999695,26.11000061,22.1520462,341
2150,AMZN 2/21/20 P2150,28.19999695,28.75,27.8999939,22.18519974,855
2155,AMZN 2/21/20 P2155,31.09999084,31.44999695,31.11999512,22.32369041,304
2160,AMZN 2/21/20 P2160,33.69999695,34.3500061,33,22.31222343,573
2165,AMZN 2/21/20 P2165,36.69999695,37.3500061,36.5,22.3903141,165
2170,AMZN 2/21/20 P2170,39.79998779,40.5,39.83000183,22.46207428,212
2175,AMZN 2/21/20 P2175,43.1000061,43.84999084,42.19999695,22.5929184,80
2180,AMZN 2/21/20 P2180,46.6000061,47.25,44.55000305,22.72691727,101
2185,AMZN 2/21/20 P2185,50.15000916,50.80000305,43.44999695,22.84677505,15
2190,AMZN 2/21/20 P2190,53.80000305,54.5,52.02000427,22.97911835,25
2195,AMZN 2/21/20 P2195,57.6000061,58.44999695,57,23.20243073,9
2200,AMZN 2/21/20 P2200,61.55000305,62.44999695,61.30000305,23.43460274,29
2205,AMZN 2/21/20 P2205,65.6000061,66.5,65,23.65681648,24
2210,AMZN 2/21/20 P2210,69.69999695,70.59999084,72,23.84830856,7
2215,AMZN 2/21/20 P2215,73.8500061,74.90000916,71.25,24.0951767,5
2220,AMZN 2/21/20 P2220,77.84999084,79.5,71.1000061,24.35304642,7
2225,AMZN 2/21/20 P2225,82.44999695,84.25,73.19999695,24.98973656,2
2230,AMZN 2/21/20 P2230,86.94999695,88.34999084,73.98001099,25.12016678,6
2240,AMZN 2/21/20 P2240,95.44999695,97.6000061,86.58000183,25.51920128,5
2250,AMZN 2/21/20 P2250,105,106.4499969,103.8000031,26.13315392,8
2270,AMZN 2/21/20 P2270,122.9000092,126.1499939,118.5,27.42293167,2
2275,AMZN 2/21/20 P2275,127.6999969,131,123.1500092,27.87819099,1
2280,AMZN 2/21/20 P2280,132.3999939,136,130.5,28.35879517,3
2335,AMZN 2/21/20 P2335,183.6499939,189.6999969,182,26.6504364,2
2400,AMZN 2/21/20 P2400,245.4499969,253.1499939,254.6999969,0,1
2410,AMZN 2/21/20 P2410,256.3999023,263.1499023,259.1999512,0,1
2415,AMZN 2/21/20 P2415,256.3999023,268.0500488,267.4499512,0,6
2420,AMZN 2/21/20 P2420,266.4499512,273.1499023,263.1000977,0,10
2425,AMZN 2/21/20 P2425,274.8500977,278.0498047,272.1999512,0,14
2430,AMZN 2/21/20 P2430,280.3500977,283.0498047,264.1999512,37.49175644,11
2435,AMZN 2/21/20 P2435,284.9499512,287.9499512,269.1999512,0,7
2440,AMZN 2/21/20 P2440,288.8500977,292.9499512,274,0,4
2445,AMZN 2/21/20 P2445,293.6499023,298.0498047,289.1999512,0,1
2485,AMZN 2/21/20 P2485,335.8000488,337.75,318.0700684,44.18193817,104
2595,AMZN 2/21/20 P2595,442.5998535,447.6499023,439.7399902,0,169
2600,AMZN 2/21/20 P2600,434.6499023,453.0998535,445.1101074,0,3
2605,AMZN 2/21/20 P2605,445.0998535,458.0498047,449.5100098,0,2
3000,AMZN 2/21/20 P3000,848.3999023,852.5998535,846.9499512,0,1
1140,AMZN 2/28/20 P1140,0.050000001,0.099999964,0.050000001,99.74702454,16
1180,AMZN 2/28/20 P1180,0,0.579999983,0.030000001,114.7503967,4
1650,AMZN 2/28/20 P1650,0.300000012,1.31000042,0.540000021,56.86194992,3
1690,AMZN 2/28/20 P1690,0.610000014,1.469999313,0.800000012,54.12309647,1
1700,AMZN 2/28/20 P1700,0.689999998,1,1,51.47760773,80
1715,AMZN 2/28/20 P1715,0.800000012,1.629999161,1.300000191,52.36289978,6
1725,AMZN 2/28/20 P1725,0.709999979,1.679999352,0.689999998,51.06417465,3
1750,AMZN 2/28/20 P1750,0.810000002,1.779999733,1.100000381,48.72293472,28
1760,AMZN 2/28/20 P1760,0.889999986,1.829999924,1.770000458,47.90504074,8
1765,AMZN 2/28/20 P1765,0.879999995,1.899999619,1.31000042,47.47586441,5
1795,AMZN 2/28/20 P1795,1.210000038,2.099999428,1.550000191,45.19098663,2
1800,AMZN 2/28/20 P1800,1.480000496,2.090000153,1.670000076,45.14780426,117
1815,AMZN 2/28/20 P1815,1.630000114,2.159999847,1.800000191,43.78308868,1
1835,AMZN 2/28/20 P1835,1.809999466,2.309999466,1.859999657,41.9741478,2
1840,AMZN 2/28/20 P1840,1.859999657,2.350000381,1.949999809,41.52343369,16
1850,AMZN 2/28/20 P1850,1.960000038,2.449999809,2.039999962,40.64084244,27
1857.5,AMZN 2/28/20 P1857.5,2.029999733,2.440000534,2.199999809,39.82194519,25
1860,AMZN 2/28/20 P1860,2.059999466,2.469999313,2.039999962,39.61131287,1
1870,AMZN 2/28/20 P1870,2.149999619,2.579999924,2.5,38.69197845,1
1880,AMZN 2/28/20 P1880,2.259999275,2.670000076,2.239999771,37.75259018,1
1882.5,AMZN 2/28/20 P1882.5,2.289999962,2.729999542,2.56000042,37.57118607,3
1890,AMZN 2/28/20 P1890,2.369999886,2.859999657,2.5,36.92979431,1
1900,AMZN 2/28/20 P1900,2.469999313,2.880000114,2.579999924,35.8425293,16
1902.5,AMZN 2/28/20 P1902.5,2.509999275,2.93999958,2.579999924,35.65918732,29
1905,AMZN 2/28/20 P1905,2.529999733,2.960000038,2.529999733,35.39714432,4
1915,AMZN 2/28/20 P1915,2.649999619,3.100000381,2.789999962,34.46152878,1
1920,AMZN 2/28/20 P1920,2.720000267,3.100000381,3,33.91393661,1
1922.5,AMZN 2/28/20 P1922.5,2.809999466,3.199999809,3,33.81887054,10
1925,AMZN 2/28/20 P1925,2.849999428,3.349999428,2.81000042,33.71709824,1
1930,AMZN 2/28/20 P1930,3,3.350000381,2.949999809,33.24485779,37
1932.5,AMZN 2/28/20 P1932.5,3.050000191,3.25,3.300000191,32.87028122,10
1935,AMZN 2/28/20 P1935,3.100000381,3.300000191,2.900000572,32.65864182,236
1937.5,AMZN 2/28/20 P1937.5,3.099999428,3.349999428,3.300000191,32.39142609,13
1940,AMZN 2/28/20 P1940,3.199999809,3.350000381,3.400000572,32.17571259,18
1945,AMZN 2/28/20 P1945,3.25,3.5,3.130000114,31.73710251,6
1950,AMZN 2/28/20 P1950,3.400000572,3.600000381,3.300000191,31.33845139,30
