,Stock,Contract,Type,Underlying,Strike,Expiration,TTM,OI,Volume,Bid,Ask,Price,Moneyness
52,AMZN,AMZN200417C01700000,c,1932.5763,1700.0,2020-04-17,0.11578488077118214,0.0,2.0,270.1,275.25,272.675,232.57629999999995
53,AMZN,AMZN200417C01705000,c,1932.5763,1705.0,2020-04-17,0.11578488077118214,0.0,1.0,265.45,268.0,266.725,227.57629999999995
54,AMZN,AMZN200417C01710000,c,1932.5763,1710.0,2020-04-17,0.11578488077118214,0.0,1.0,261.35,263.55,262.45000000000005,222.57629999999995
55,AMZN,AMZN200417C01715000,c,1932.5763,1715.0,2020-04-17,0.11578488077118214,108.0,1.0,219.05,234.2,226.625,217.57629999999995
56,AMZN,AMZN200417C01720000,c,1932.5763,1720.0,2020-04-17,0.11578488077118214,0.0,1.0,252.85,255.35,254.1,212.57629999999995
57,AMZN,AMZN200417C01725000,c,1932.5763,1725.0,2020-04-17,0.11578488077118214,0.0,1.0,252.05,255.15,253.60000000000002,207.57629999999995
58,AMZN,AMZN200417C01730000,c,1932.5763,1730.0,2020-04-17,0.11578488077118214,0.0,12.0,245.2,247.85,246.52499999999998,202.57629999999995
59,AMZN,AMZN200417C01735000,c,1932.5763,1735.0,2020-04-17,0.11578488077118214,0.0,1.0,241.3,243.3,242.3,197.57629999999995
60,AMZN,AMZN200417C01740000,c,1932.5763,1740.0,2020-04-17,0.11578488077118214,0.0,2.0,235.05,239.15,237.10000000000002,192.57629999999995
61,AMZN,AMZN200417C01745000,c,1932.5763,1745.0,2020-04-17,0.11578488077118214,0.0,2.0,234.55,237.85,236.2,187.57629999999995
62,AMZN,AMZN200417C01750000,c,1932.5763,1750.0,2020-04-17,0.11578488077118214,0.0,2.0,227.95,230.55,229.25,182.57629999999995
63,AMZN,AMZN200417C01755000,c,1932.5763,1755.0,2020-04-17,0.11578488077118214,0.0,1.0,223.55,227.05,225.3,177.57629999999995
64,AMZN,AMZN200417C01760000,c,1932.5763,1760.0,2020-04-17,0.11578488077118214,0.0,1.0,221.55,223.95,222.75,172.57629999999995
65,AMZN,AMZN200417C01765000,c,1932.5763,1765.0,2020-04-17,0.11578488077118214,0.0,1.0,216.95,219.1,218.02499999999998,167.57629999999995
66,AMZN,AMZN200417C01770000,c,1932.5763,1770.0,2020-04-17,0.11578488077118214,0.0,2.0,211.85,214.55,213.2,162.57629999999995
67,AMZN,AMZN200417C01775000,c,1932.5763,1775.0,2020-04-17,0.11578488077118214,0.0,2.0,208.35,211.3,209.825,157.57629999999995
68,AMZN,AMZN200417C01780000,c,1932.5763,1780.0,2020-04-17,0.11578488077118214,0.0,2.0,205.25,207.3,206.275,152.57629999999995
69,AMZN,AMZN200417C01785000,c,1932.5763,1785.0,2020-04-17,0.11578488077118214,0.0,2.0,201.6,203.95,202.77499999999998,147.57629999999995
70,AMZN,AMZN200417C01790000,c,1932.5763,1790.0,2020-04-17,0.11578488077118214,0.0,10.0,198.2,200.2,199.2,142.57629999999995
71,AMZN,AMZN200417C01795000,c,1932.5763,1795.0,2020-04-17,0.11578488077118214,0.0,1.0,193.75,196.45,195.1,137.57629999999995
72,AMZN,AMZN200417C01800000,c,1932.5763,1800.0,2020-04-17,0.11578488077118214,0.0,20.0,189.45,191.2,190.325,132.57629999999995
73,AMZN,AMZN200417C01805000,c,1932.5763,1805.0,2020-04-17,0.11578488077118214,0.0,2.0,190.0,191.85,190.925,127.57629999999995
74,AMZN,AMZN200417C01810000,c,1932.5763,1810.0,2020-04-17,0.11578488077118214,0.0,4.0,182.5,184.25,183.375,122.57629999999995
75,AMZN,AMZN200417C01815000,c,1932.5763,1815.0,2020-04-17,0.11578488077118214,0.0,1.0,178.05,179.85,178.95,117.57629999999995
76,AMZN,AMZN200417C01820000,c,1932.5763,1820.0,2020-04-17,0.11578488077118214,0.0,2.0,178.2,180.1,179.14999999999998,112.57629999999995
77,AMZN,AMZN200417C01825000,c,1932.5763,1825.0,2020-04-17,0.11578488077118214,0.0,2.0,170.55,172.8,171.675,107.57629999999995
78,AMZN,AMZN200417C01830000,c,1932.5763,1830.0,2020-04-17,0.11578488077118214,0.0,13.0,166.25,169.4,167.825,102.57629999999995
79,AMZN,AMZN200417C01835000,c,1932.5763,1835.0,2020-04-17,0.11578488077118214,0.0,1.0,167.15,169.35,168.25,97.57629999999995
80,AMZN,AMZN200417C01840000,c,1932.5763,1840.0,2020-04-17,0.11578488077118214,0.0,20.0,163.2,165.9,164.55,92.57629999999995
81,AMZN,AMZN200417C01845000,c,1932.5763,1845.0,2020-04-17,0.11578488077118214,0.0,11.0,156.95,158.95,157.95,87.57629999999995
82,AMZN,AMZN200417C01850000,c,1932.5763,1850.0,2020-04-17,0.11578488077118214,0.0,9.0,152.5,155.45,153.975,82.57629999999995
83,AMZN,AMZN200417C01855000,c,1932.5763,1855.0,2020-04-17,0.11578488077118214,0.0,1.0,148.95,151.6,150.27499999999998,77.57629999999995
84,AMZN,AMZN200417C01860000,c,1932.5763,1860.0,2020-04-17,0.11578488077118214,0.0,2.0,145.7,148.75,147.225,72.57629999999995
85,AMZN,AMZN200417C01865000,c,1932.5763,1865.0,2020-04-17,0.11578488077118214,0.0,5.0,143.8,144.85,144.325,67.57629999999995
86,AMZN,AMZN200417C01870000,c,1932.5763,1870.0,2020-04-17,0.11578488077118214,0.0,1.0,141.35,142.75,142.05,62.57629999999995
87,AMZN,AMZN200417C01875000,c,1932.5763,1875.0,2020-04-17,0.11578488077118214,0.0,1.0,135.1,138.0,136.55,57.57629999999995
88,AMZN,AMZN200417C01880000,c,1932.5763,1880.0,2020-04-17,0.11578488077118214,0.0,3.0,132.9,134.55,133.72500000000002,52.57629999999995
89,AMZN,AMZN200417C01885000,c,1932.5763,1885.0,2020-04-17,0.11578488077118214,0.0,1.0,129.25,131.75,130.5,47.57629999999995
90,AMZN,AMZN200417C01890000,c,1932.5763,1890.0,2020-04-17,0.11578488077118214,0.0,5.0,126.55,128.05,127.30000000000001,42.57629999999995
91,AMZN,AMZN200417C01895000,c,1932.5763,1895.0,2020-04-17,0.11578488077118214,0.0,3.0,122.6,124.95,123.775,37.57629999999995
92,AMZN,AMZN200417C01900000,c,1932.5763,1900.0,2020-04-17,0.11578488077118214,0.0,228.0,120.6,122.1,121.35,32.57629999999995
93,AMZN,AMZN200417C01905000,c,1932.5763,1905.0,2020-04-17,0.11578488077118214,0.0,4.0,117.65,119.3,118.475,27.576299999999947
94,AMZN,AMZN200417C01910000,c,1932.5763,1910.0,2020-04-17,0.11578488077118214,0.0,6.0,113.85,115.4,114.625,22.576299999999947
95,AMZN,AMZN200417C01915000,c,1932.5763,1915.0,2020-04-17,0.11578488077118214,0.0,2.0,111.25,112.75,112.0,17.576299999999947
96,AMZN,AMZN200417C01920000,c,1932.5763,1920.0,2020-04-17,0.11578488077118214,0.0,33.0,107.85,109.2,108.525,12.576299999999947
97,AMZN,AMZN200417C01925000,c,1932.5763,1925.0,2020-04-17,0.11578488077118214,0.0,5.0,105.25,106.6,105.925,7.5762999999999465
98,AMZN,AMZN200417C01930000,c,1932.5763,1930.0,2020-04-17,0.11578488077118214,0.0,10.0,101.1,103.2,102.15,2.5762999999999465
99,AMZN,AMZN200417C01935000,c,1932.5763,1935.0,2020-04-17,0.11578488077118214,0.0,6.0,100.0,101.55,100.775,2.4237000000000535
100,AMZN,AMZN200417C01940000,c,1932.5763,1940.0,2020-04-17,0.11578488077118214,0.0,6.0,96.15,97.45,96.80000000000001,7.4237000000000535
101,AMZN,AMZN200417C01945000,c,1932.5763,1945.0,2020-04-17,0.11578488077118214,0.0,9.0,93.35,94.45,93.9,12.423700000000053
102,AMZN,AMZN200417C01950000,c,1932.5763,1950.0,2020-04-17,0.11578488077118214,0.0,96.0,90.45,91.6,91.025,17.423700000000053
103,AMZN,AMZN200417C01960000,c,1932.5763,1960.0,2020-04-17,0.11578488077118214,0.0,53.0,85.85,87.7,86.775,27.423700000000053
104,AMZN,AMZN200417C01970000,c,1932.5763,1970.0,2020-04-17,0.11578488077118214,0.0,13.0,81.05,82.9,81.975,37.42370000000005
105,AMZN,AMZN200417C01980000,c,1932.5763,1980.0,2020-04-17,0.11578488077118214,0.0,39.0,75.0,76.15,75.575,47.42370000000005
106,AMZN,AMZN200417C01990000,c,1932.5763,1990.0,2020-04-17,0.11578488077118214,0.0,23.0,70.9,72.1,71.5,57.42370000000005
107,AMZN,AMZN200417C02000000,c,1932.5763,2000.0,2020-04-17,0.11578488077118214,0.0,119.0,65.2,66.65,65.92500000000001,67.42370000000005
108,AMZN,AMZN200417C02010000,c,1932.5763,2010.0,2020-04-17,0.11578488077118214,0.0,26.0,60.6,61.9,61.25,77.42370000000005
109,AMZN,AMZN200417C02020000,c,1932.5763,2020.0,2020-04-17,0.11578488077118214,0.0,23.0,55.85,57.6,56.725,87.42370000000005
