Strike,Ticker,Bid,Ask,Last,IVM,Volm
1970,AMZN 2/21/20 C1970,164.9499969,168.25,162.5,27.71559069,37
1975,AMZN 2/21/20 C1975,158.8999939,164.3500061,159,30.79436809,4
1980,AMZN 2/21/20 C1980,153.6999969,157.6000061,155.3099976,30.2952876,9
1990,AMZN 2/21/20 C1990,143.9499969,147.0500031,146.2100067,27.94066543,11
1995,AMZN 2/21/20 C1995,139.1000061,144.6499939,153.1999969,26.99368283,1
2000,AMZN 2/21/20 C2000,135.6499939,136.8500061,135.8000031,26.04877153,187
2005,AMZN 2/21/20 C2005,129.1499939,132.0500031,133.5099945,25.85533001,5
2010,AMZN 2/21/20 C2010,125.8999939,127.3000031,125.6900024,25.30253681,40
2015,AMZN 2/21/20 C2015,119.5,124.6000061,130.8000031,24.35146907,2
2020,AMZN 2/21/20 C2020,116.0999908,118.1499939,116.6200027,23.49533839,28
2025,AMZN 2/21/20 C2025,109.5999908,114.25,112.3000031,23.07808756,4
2030,AMZN 2/21/20 C2030,106,108.25,105.7300034,21.77660458,38
2035,AMZN 2/21/20 C2035,99.55000305,102.9499969,100.7699966,22.75330472,3
2040,AMZN 2/21/20 C2040,96.3500061,98.1000061,98.44999695,22.98357046,42
2045,AMZN 2/21/20 C2045,90.19999695,93.25,90.37999725,22.43429987,2
2050,AMZN 2/21/20 C2050,87.1000061,88.25,86.98000336,22.10860816,232
2055,AMZN 2/21/20 C2055,81.44999695,85.5,81.02999878,20.2156415,4
2060,AMZN 2/21/20 C2060,77.5,78.65000916,78.19999695,20.87763095,44
2065,AMZN 2/21/20 C2065,72.5,74.09999084,72.84999847,20.06803513,5
2070,AMZN 2/21/20 C2070,68.6499939,69.6499939,67.55000305,20.01549984,35
2075,AMZN 2/21/20 C2075,64.15000916,65.30000305,63.15000153,19.79619741,14
2080,AMZN 2/21/20 C2080,59.8500061,60.8999939,61.02000046,19.70982344,70
2085,AMZN 2/21/20 C2085,55.79998779,57,56,19.24101033,12
2090,AMZN 2/21/20 C2090,51.80000305,52.55000305,52.58000183,19.34402837,78
2095,AMZN 2/21/20 C2095,47.94999695,48.54998779,48.11999893,19.31647724,61
2100,AMZN 2/21/20 C2100,44.15000916,44.75,43,19.25123037,553
2105,AMZN 2/21/20 C2105,40.55000305,41.1499939,40.47000122,19.19508442,86
2110,AMZN 2/21/20 C2110,37.09999084,37.69999695,37.29999924,19.16262351,367
2115,AMZN 2/21/20 C2115,33.8500061,34.40000916,34.5,19.1672433,65
2120,AMZN 2/21/20 C2120,30.75,31.29998779,31.19000053,19.15634223,631
2125,AMZN 2/21/20 C2125,27.8500061,28.44999695,28.37999916,19.21383423,286
2130,AMZN 2/21/20 C2130,25.1499939,25.6499939,25.63999939,19.20648401,1792
2135,AMZN 2/21/20 C2135,22.6499939,23.1000061,22.92000008,19.26261711,703
2140,AMZN 2/21/20 C2140,20.3500061,20.79998779,20.79999924,19.31867787,994
2145,AMZN 2/21/20 C2145,18.25,18.6499939,18.54999924,19.37699641,525
2150,AMZN 2/21/20 C2150,16.25,16.5,16.5,19.46299915,2798
2155,AMZN 2/21/20 C2155,14.5,14.85000038,14.60999966,19.56093004,1011
2160,AMZN 2/21/20 C2160,12.89999962,13.19999981,13.05000019,19.67804849,1066
2165,AMZN 2/21/20 C2165,11.44999981,11.89999962,11.60000038,19.82377232,610
2170,AMZN 2/21/20 C2170,10.14999962,10.44999981,10.47000027,19.98521513,924
2175,AMZN 2/21/20 C2175,9,9.399999619,9.199999809,20.121711,990
2180,AMZN 2/21/20 C2180,8.050000191,8.300000191,8.199999809,20.38220109,963
2185,AMZN 2/21/20 C2185,7.150000572,7.400000572,7.349999905,20.5830662,569
2190,AMZN 2/21/20 C2190,6.350000381,6.650000572,6.550000191,20.78769393,414
2195,AMZN 2/21/20 C2195,5.649999619,5.949999809,5.820000172,21.01835194,153
2200,AMZN 2/21/20 C2200,5.050000191,5.300000191,5.199999809,21.25024156,8316
2205,AMZN 2/21/20 C2205,4.550000191,4.75,4.679999828,21.5734108,339
2210,AMZN 2/21/20 C2210,4.050000191,4.300000191,4.260000229,21.88804995,265
2215,AMZN 2/21/20 C2215,3.650000572,3.900000572,3.839999914,22.20916311,163
2220,AMZN 2/21/20 C2220,3.300000191,3.550000191,3.5,22.49213378,626
2225,AMZN 2/21/20 C2225,3,3.199999809,3.200000048,22.84996441,395
2230,AMZN 2/21/20 C2230,2.789999962,2.970000267,2.849999905,23.2374936,246
2235,AMZN 2/21/20 C2235,2.550000191,2.720000267,2.75,23.59098314,114
2240,AMZN 2/21/20 C2240,2.349999428,2.5,2.480000019,23.99248203,598
2245,AMZN 2/21/20 C2245,2.190000057,2.309999943,2.269999981,24.39909144,594
2250,AMZN 2/21/20 C2250,2.050000191,2.150000572,2.150000095,24.81929836,172
2255,AMZN 2/21/20 C2255,1.88999939,2.009999275,1.99000001,25.25865137,235
2260,AMZN 2/21/20 C2260,1.789999962,1.88999939,1.840000033,25.72082772,135
2265,AMZN 2/21/20 C2265,1.670000076,1.789999962,1.769999981,26.15155106,42
2270,AMZN 2/21/20 C2270,1.600000024,1.680000305,1.649999976,26.64728594,180
2275,AMZN 2/21/20 C2275,1.489999771,1.599999428,1.779999971,27.0843977,147
2280,AMZN 2/21/20 C2280,1.430000305,1.529999733,1.5,27.60058999,77
2285,AMZN 2/21/20 C2285,1.350000381,1.449999809,1.399999976,28.04090352,62
2290,AMZN 2/21/20 C2290,1.289999962,1.419999123,1.340000033,28.59325492,118
2295,AMZN 2/21/20 C2295,1.220000267,1.349999428,1.299999952,29.0274599,45
2300,AMZN 2/21/20 C2300,1.200000048,1.300000191,1.279999971,29.59151204,676
2305,AMZN 2/21/20 C2305,1.119999886,1.239999771,1.210000038,29.98610544,24
2310,AMZN 2/21/20 C2310,1.079999924,1.219999313,1.149999976,30.53482287,143
2315,AMZN 2/21/20 C2315,1,1.170000076,1.129999995,30.91058918,46
2320,AMZN 2/21/20 C2320,1,1.119999886,1.059999943,31.46741111,52
2325,AMZN 2/21/20 C2325,0.939999998,1.079999924,1.100000024,31.91821266,24
2330,AMZN 2/21/20 C2330,0.899999976,1.050000191,1.00999999,32.3576197,145
2335,AMZN 2/21/20 C2335,0.870000005,1.020000458,0.879999995,32.85232378,178
2340,AMZN 2/21/20 C2340,0.879999995,0.99000001,0.980000019,33.38048167,61
2345,AMZN 2/21/20 C2345,0.810000002,0.959999979,0.939999998,33.79635071,166
2350,AMZN 2/21/20 C2350,0.779999971,0.930000007,0.860000014,34.24339415,100
2355,AMZN 2/21/20 C2355,0.75,0.899999976,0.949999988,34.71466967,109
2360,AMZN 2/21/20 C2360,0.720000029,0.870000005,0.819999993,35.18023964,110
2365,AMZN 2/21/20 C2365,0.689999998,0.850000024,0.839999974,35.64496406,65
2370,AMZN 2/21/20 C2370,0.620000005,0.850000024,0.790000021,36.07015049,164
2375,AMZN 2/21/20 C2375,0.620000005,1.029999733,0.720000029,37.2787647,13
2380,AMZN 2/21/20 C2380,0.589999974,0.939999998,0.720000029,37.50707704,75
2385,AMZN 2/21/20 C2385,0.529999971,0.949999988,0.709999979,37.78086692,9
2390,AMZN 2/21/20 C2390,0.5,0.920000017,0.980000019,38.29961983,2
2395,AMZN 2/21/20 C2395,0.480000019,0.899999976,1.360000014,38.60747881,6
2400,AMZN 2/21/20 C2400,0.589999974,0.649999976,0.589999974,38.60137345,777
2405,AMZN 2/21/20 C2405,0.460000038,0.850000024,0.800000012,39.5485074,5
2410,AMZN 2/21/20 C2410,0.420000017,0.829999983,0.660000026,39.82698905,15
2415,AMZN 2/21/20 C2415,0.420000017,0.810000002,0.589999974,40.40455538,4
2420,AMZN 2/21/20 C2420,0.5,0.790000021,0.660000026,41.29059531,7
2425,AMZN 2/21/20 C2425,0.400000036,0.75,0.620000005,41.13737738,9
2430,AMZN 2/21/20 C2430,0.370000005,0.75999999,0.519999981,41.50799591,9
2435,AMZN 2/21/20 C2435,0.340000033,0.639999986,0.75999999,41.32562165,19
2440,AMZN 2/21/20 C2440,0.300000012,0.720000029,0.400000006,42.11643368,10
2445,AMZN 2/21/20 C2445,0.290000021,0.709999979,0.620000005,42.54386425,18
2450,AMZN 2/21/20 C2450,0.340000004,0.689999998,0.449999988,43.22791015,54
2455,AMZN 2/21/20 C2455,0.25,0.680000007,0.970000029,43.19056165,6
2460,AMZN 2/21/20 C2460,0.25999999,0.660000026,0.409999996,43.70360479,6
2465,AMZN 2/21/20 C2465,0.24000001,0.610000014,0.310000002,44.10044358,29
2475,AMZN 2/21/20 C2475,0.24000001,0.639999986,0.920000017,45.230033,1
2480,AMZN 2/21/20 C2480,0.25,0.629999995,0.389999986,45.43407948,7
2485,AMZN 2/21/20 C2485,0.209999979,0.680000007,0.449999988,46.35752984,4
2490,AMZN 2/21/20 C2490,0.220000029,0.600000024,0.730000019,46.27663393,1
2495,AMZN 2/21/20 C2495,0.209999979,0.589999974,0.670000017,46.79847593,1
2500,AMZN 2/21/20 C2500,0.25999999,0.389999986,0.319999993,45.91147226,338
2505,AMZN 2/21/20 C2505,0.199999988,0.519999981,0.579999983,47.17034957,1
2515,AMZN 2/21/20 C2515,0.199999988,0.610000014,0.300000012,48.78674204,2
2520,AMZN 2/21/20 C2520,0.189999998,0.49000001,0.560000002,48.30069139,1
2525,AMZN 2/21/20 C2525,0.170000017,0.600000024,0.300000012,49.53711082,4
2535,AMZN 2/21/20 C2535,0.129999995,0.579999983,0.670000017,50.03787173,2
2545,AMZN 2/21/20 C2545,0.160000026,0.49000001,0.409999996,50.48612103,11
2550,AMZN 2/21/20 C2550,0.150000036,0.449999988,0.209999993,50.51778252,33
2555,AMZN 2/21/20 C2555,0.109999955,0.550000012,0.430000007,51.6206881,1
2560,AMZN 2/21/20 C2560,0.150000036,0.420000017,0.270000011,51.20526931,3
2575,AMZN 2/21/20 C2575,0,0.49000001,0.519999981,56.25516749,6
2590,AMZN 2/21/20 C2590,0.100000024,0.270000011,0.200000003,51.67740365,2
2600,AMZN 2/21/20 C2600,0.119999997,0.140000001,0.140000001,50.74126532,562
2615,AMZN 2/21/20 C2615,0.079999983,0.410000026,0.430000007,55.5786604,1
2620,AMZN 2/21/20 C2620,0.059999999,0.430000007,0.370000005,55.98946467,14
2625,AMZN 2/21/20 C2625,0.059999999,0.449999988,0.25,56.69315516,10
2630,AMZN 2/21/20 C2630,0.039999999,0.439999998,0.310000002,56.78492879,6
2650,AMZN 2/21/20 C2650,0.109999999,0.140000001,0.140000001,54.99531128,49
2660,AMZN 2/21/20 C2660,0.029999999,0.419999987,0.230000004,59.12158646,9
2685,AMZN 2/21/20 C2685,0,0.400000006,0.01,65.30712215,1
2700,AMZN 2/21/20 C2700,0.050000001,0.059999999,0.059999999,54.98440763,333
2760,AMZN 2/21/20 C2760,0,0.079999998,0.07,61.4972717,20
2780,AMZN 2/21/20 C2780,0,0.079999998,0.07,63.0537245,6
2800,AMZN 2/21/20 C2800,0.029999999,0.050000001,0.029999999,61.0451142,136
2820,AMZN 2/21/20 C2820,0,0.050000001,0.039999999,63.6434551,10
2860,AMZN 2/21/20 C2860,0.02,0.050000001,0.090000004,64.65252844,3
2880,AMZN 2/21/20 C2880,0.01,0.050000001,0.029999999,65.19691483,3
2900,AMZN 2/21/20 C2900,0.01,0.050000001,0.02,66.66022622,47
2940,AMZN 2/21/20 C2940,0,0.039999999,0.01,70.93420482,1
2960,AMZN 2/21/20 C2960,0,0.039999999,0.039999999,72.29994542,17
3000,AMZN 2/21/20 C3000,0.01,0.02,0.01,69.74513069,107
1500,AMZN 2/28/20 C1500,632.9500122,640.0999756,650,81.64267995,3
1840,AMZN 2/28/20 C1840,293.9500122,300.4500122,308.1000061,40.42281852,1
1845,AMZN 2/28/20 C1845,289,296.1499939,287.2000122,41.11978669,6
1850,AMZN 2/28/20 C1850,284,291.1499939,298.2000122,40.47327117,1
1860,AMZN 2/28/20 C1860,274.0499878,281.2000122,283,39.34386301,1
1875,AMZN 2/28/20 C1875,259.1000061,266.25,264.1799927,37.56055686,16
1880,AMZN 2/28/20 C1880,254.1499939,261.2999878,259.1799927,36.98920384,6
1885,AMZN 2/28/20 C1885,249.1499939,256.2999878,266.75,36.41627748,1
1900,AMZN 2/28/20 C1900,234.3000031,241.4499969,231,34.89385921,5
1905,AMZN 2/28/20 C1905,229.3500061,236.5,234.7100067,34.37676518,5
1915,AMZN 2/28/20 C1915,219.5,226.6499939,221.3399963,33.45544771,20
1930,AMZN 2/28/20 C1930,204.8000031,211.9499969,206.3399963,32.18743146,11
1945,AMZN 2/28/20 C1945,190.1000061,197.25,191,29.54402442,5
1950,AMZN 2/28/20 C1950,185.3999939,192.25,187.0500031,29.36420681,35
1970,AMZN 2/28/20 C1970,167.6000061,170.25,166,26.7452155,12
1995,AMZN 2/28/20 C1995,141.5500031,148.6999969,158.6000061,25.48296996,1
2000,AMZN 2/28/20 C2000,137,143.6499939,138.6000061,24.77434382,66
2010,AMZN 2/28/20 C2010,127.25,134.3500061,129.8800049,24.23941602,10
2012.5,AMZN 2/28/20 C2012.5,124.8500061,131.9499969,127,24.2171235,1
2020,AMZN 2/28/20 C2020,119.9499969,122.1999969,119.0999985,23.10925217,8
2030,AMZN 2/28/20 C2030,108.9000092,114.75,122.5,21.73575939,130
2035,AMZN 2/28/20 C2035,104.3000031,111.0999985,106.0299988,22.44321029,1
2040,AMZN 2/28/20 C2040,99.8500061,106.3000031,101.7200012,22.1772519,2
2050,AMZN 2/28/20 C2050,91.05000305,96.59999084,91.87000275,20.58309854,25
2052.5,AMZN 2/28/20 C2052.5,88.90000916,95.44999695,102.8000031,21.5809298,1
2055,AMZN 2/28/20 C2055,86.80000305,92.94999695,101,21.6555208,1
2057.5,AMZN 2/28/20 C2057.5,84.69999695,90.25,84,21.31347204,1
2060,AMZN 2/28/20 C2060,82.65000153,88.69999695,90.18000031,21.97188079,30
2065,AMZN 2/28/20 C2065,81.19999695,82.94999695,77.80000305,22.09155693,3
2070,AMZN 2/28/20 C2070,76.34999084,79.1499939,77.16999817,21.43820029,35
2075,AMZN 2/28/20 C2075,72.5,75.84999084,75.34999847,22.08906292,5
2077.5,AMZN 2/28/20 C2077.5,70.80000305,73.19999695,73.5,21.96789463,2
2080,AMZN 2/28/20 C2080,68.19999695,71.34999084,70.08999634,21.70518696,9
2085,AMZN 2/28/20 C2085,65.05000305,67.59999084,63.04999924,21.56423124,1
2090,AMZN 2/28/20 C2090,61.25,63.19999695,64.69999695,21.29536929,32
2095,AMZN 2/28/20 C2095,58.69999695,59.3500061,55.72999954,21.2264573,12
2100,AMZN 2/28/20 C2100,55.30000305,55.94999695,56,21.17511806,70
2105,AMZN 2/28/20 C2105,52,52.6000061,52.90000153,21.07403338,6
2110,AMZN 2/28/20 C2110,48.8500061,49.44999695,49.40000153,21.03463689,170
2115,AMZN 2/28/20 C2115,45.80000305,46.40000916,46.5,20.99015521,12
2120,AMZN 2/28/20 C2120,42.8500061,43.44999695,43.79999924,20.95490939,112
2125,AMZN 2/28/20 C2125,40.1000061,40.6499939,39.50999832,20.94282365,12
2130,AMZN 2/28/20 C2130,37.3999939,37.94999695,37.90000153,20.90760875,189
2135,AMZN 2/28/20 C2135,34.90000153,35.34999847,35.25,20.91265323,236
2137.5,AMZN 2/28/20 C2137.5,33.65000916,34.15000916,33.95000076,20.72343529,53
2140,AMZN 2/28/20 C2140,32.44999695,32.95000076,32.75,20.7049292,151
2142.5,AMZN 2/28/20 C2142.5,31.25,31.75,32.43999863,20.69854143,11
2145,AMZN 2/28/20 C2145,30.25,30.64999962,30.53000069,20.76462903,97
2147.5,AMZN 2/28/20 C2147.5,29.05000305,29.54999924,29.29000092,20.75266547,57
2150,AMZN 2/28/20 C2150,28.25,28.45000076,28.45000076,20.72269004,494
2152.5,AMZN 2/28/20 C2152.5,26.94999695,27.44999695,28.14999962,20.79661861,27
2155,AMZN 2/28/20 C2155,25.95000076,26.45000076,25.89999962,20.8227923,85
2157.5,AMZN 2/28/20 C2157.5,24.95000076,25.45000076,25.27000046,20.83156381,64
2160,AMZN 2/28/20 C2160,24.20000076,24.60000038,24.42000008,21.04528268,229
2162.5,AMZN 2/28/20 C2162.5,23.1499939,23.55000305,24.04999924,20.96450494,30
2165,AMZN 2/28/20 C2165,22.20000076,22.70000076,22.25,20.97521519,38
2167.5,AMZN 2/28/20 C2167.5,21.39999962,21.79999924,21.45000076,21.00116108,54
2170,AMZN 2/28/20 C2170,20.6000061,21,20.80999947,21.02696498,161
2172.5,AMZN 2/28/20 C2172.5,19.80000305,20.19999695,20.79000092,21.05288821,7
2175,AMZN 2/28/20 C2175,19.04998779,19.3999939,19.39999962,21.07919065,40
2177.5,AMZN 2/28/20 C2177.5,18.30000305,18.64999962,19.60000038,21.12275275,7
2180,AMZN 2/28/20 C2180,17.55000305,17.85000038,17.90999985,21.11733133,310
2182.5,AMZN 2/28/20 C2182.5,16.8500061,17.25,17.64999962,21.21445615,6
2185,AMZN 2/28/20 C2185,16.20000076,16.54999924,16.54000092,21.21163389,9
2187.5,AMZN 2/28/20 C2187.5,15.60000038,15.94999981,15.85000038,21.24492863,5
2190,AMZN 2/28/20 C2190,14.94999981,15.30000019,15.19999981,21.29850321,90
2192.5,AMZN 2/28/20 C2192.5,14.39999962,14.69999981,15.25,21.33756464,3
2195,AMZN 2/28/20 C2195,13.80000019,14.10000038,14.13000011,21.3984386,37
2197.5,AMZN 2/28/20 C2197.5,13.30000019,13.55000019,23.10000038,21.44530496,3
2200,AMZN 2/28/20 C2200,12.75,13,13.05000019,21.47781944,401
2202.5,AMZN 2/28/20 C2202.5,12.25,12.5,13.60000038,21.53418461,2
2205,AMZN 2/28/20 C2205,11.69999981,12.05000019,11.93000031,21.5767821,26
2207.5,AMZN 2/28/20 C2207.5,11.25,11.60000038,11.5,21.64526419,5
2210,AMZN 2/28/20 C2210,10.85000038,11.10000038,11.05000019,21.69089663,75
2215,AMZN 2/28/20 C2215,10,10.25,10.32999992,21.81338922,34
2220,AMZN 2/28/20 C2220,9.25,9.5,9.449999809,21.93882501,105
2225,AMZN 2/28/20 C2225,8.550000191,8.800000191,8.710000038,22.08199233,13
2230,AMZN 2/28/20 C2230,7.900000095,8.149999619,8,22.24856511,37
2235,AMZN 2/28/20 C2235,7.300000191,7.550000191,8.149999619,22.39479183,7
2240,AMZN 2/28/20 C2240,6.75,7,7.099999905,22.54736147,63
2245,AMZN 2/28/20 C2245,6.300000191,6.5,6.699999809,22.73493945,11
2250,AMZN 2/28/20 C2250,5.900000572,6,6.079999924,22.88872665,383
2255,AMZN 2/28/20 C2255,5.449999809,5.650000095,5.949999809,23.0855045,44
2260,AMZN 2/28/20 C2260,5.100000381,5.300000191,5.380000114,23.34410516,77
2265,AMZN 2/28/20 C2265,4.75,4.949999809,5.75,23.50678533,11
2270,AMZN 2/28/20 C2270,4.449999809,4.650000095,4.699999809,23.73487826,39
2275,AMZN 2/28/20 C2275,4.199999809,4.349999905,4.679999828,23.99833626,20
2280,AMZN 2/28/20 C2280,3.950000048,4.099999905,4.46999979,24.23981659,21
2285,AMZN 2/28/20 C2285,3.700000048,3.850000381,4.25,24.46665944,15
2290,AMZN 2/28/20 C2290,3.5,3.700000048,3.960000038,24.73608194,38
2295,AMZN 2/28/20 C2295,3.299999952,3.5,3.799999952,25.01609092,9
2300,AMZN 2/28/20 C2300,3.150000095,3.299999952,3.5,25.28254539,131
2305,AMZN 2/28/20 C2305,2.989999771,3.150000095,3.339999914,25.55533139,4
2310,AMZN 2/28/20 C2310,2.839999914,2.980000019,3.099999905,25.81764591,16
2315,AMZN 2/28/20 C2315,2.699999809,2.839999914,5,26.08257911,5
2320,AMZN 2/28/20 C2320,2.579999924,2.729999542,2.75,26.39541352,26
2325,AMZN 2/28/20 C2325,2.480000496,2.609999895,2.829999924,26.68656489,1
2330,AMZN 2/28/20 C2330,2.369999886,2.50999999,2.619999886,26.99360761,33
2335,AMZN 2/28/20 C2335,2.289999962,2.410000086,2.380000114,27.27986675,3
2340,AMZN 2/28/20 C2340,2.200000048,2.349999905,2.410000086,27.6509355,18
2345,AMZN 2/28/20 C2345,2.089999914,2.269999981,2.450000048,27.92426108,1
2350,AMZN 2/28/20 C2350,2.029999971,2.190000057,2.480000019,28.25384519,19
2355,AMZN 2/28/20 C2355,1.960000038,2.130000114,2.190000057,28.58649804,16
2360,AMZN 2/28/20 C2360,1.919999957,2.079999924,2.170000076,28.9698269,53
2370,AMZN 2/28/20 C2370,1.819999695,1.969999313,1.99000001,29.67355953,6
2375,AMZN 2/28/20 C2375,1.75999999,1.919999957,2.829999924,29.97786711,21
2380,AMZN 2/28/20 C2380,1.699999809,1.879999161,1.860000014,30.30759727,30
2390,AMZN 2/28/20 C2390,1.549999952,1.799999952,1.830000043,30.88747086,5
2395,AMZN 2/28/20 C2395,1.49000001,1.75999999,1.730000019,31.18214261,1
2400,AMZN 2/28/20 C2400,1.440000057,1.730000019,1.700000048,31.51158403,64
2410,AMZN 2/28/20 C2410,1.340000033,1.679999948,1.799999952,32.18424853,8
2430,AMZN 2/28/20 C2430,1.279999971,1.570000052,1.460000038,33.6657473,1
2435,AMZN 2/28/20 C2435,1.179999948,1.549999952,2.089999914,33.87398659,2
2440,AMZN 2/28/20 C2440,1.179999948,1.519999981,1.480000019,34.2529761,11
2450,AMZN 2/28/20 C2450,0.99000001,1.480000019,2.00999999,34.59950898,20
2455,AMZN 2/28/20 C2455,1.129999995,1.529999971,1.99000001,35.41213259,2
2460,AMZN 2/28/20 C2460,0.99000001,1.659999967,1.899999976,35.8296516,4
2465,AMZN 2/28/20 C2465,0.949999988,1.639999986,1.950000048,36.16617078,2
2470,AMZN 2/28/20 C2470,0.930000007,1.639999986,1.940000057,36.49728076,2
2480,AMZN 2/28/20 C2480,0.939999998,1.590000033,1.25,37.1394036,11
2490,AMZN 2/28/20 C2490,0.879999995,1.549999952,1.269999981,37.79952474,2
2500,AMZN 2/28/20 C2500,0.829999983,1.279999971,1.159999967,37.94696579,222
2510,AMZN 2/28/20 C2510,0.839999974,1.480000019,1.789999962,39.21768451,1
2530,AMZN 2/28/20 C2530,0.779999971,1.340000033,1.00999999,40.38192075,7
2540,AMZN 2/28/20 C2540,0.769999981,1.389999986,1,41.23616132,6
2545,AMZN 2/28/20 C2545,0.680000007,2.089999914,1.029999971,43.1537578,10
2550,AMZN 2/28/20 C2550,0.709999979,1.350000024,0.899999976,41.79846149,14
2600,AMZN 2/28/20 C2600,0.610000014,1.24000001,0.800000012,44.88217781,48
2640,AMZN 2/28/20 C2640,0.5,1.24000001,0.800000012,47.48858081,1
2650,AMZN 2/28/20 C2650,0.479999989,1.059999943,1,47.48658063,20
2660,AMZN 2/28/20 C2660,0.469999999,1.019999981,0.899999976,47.95624621,20
2700,AMZN 2/28/20 C2700,0.340000004,0.800000012,0.819999993,49.18937363,75
2710,AMZN 2/28/20 C2710,0.25,1.210000038,0.839999974,51.41007215,1
2790,AMZN 2/28/20 C2790,0.340000004,0.959999979,0.439999998,55.95896851,1
2800,AMZN 2/28/20 C2800,0.150000006,0.879999995,0.400000006,54.97434955,12
2880,AMZN 2/28/20 C2880,0,0.469999999,0.460000008,59.40062829,6
3000,AMZN 2/28/20 C3000,0,0.5,0.280000001,66.88725724,31
3100,AMZN 2/28/20 C3100,0,1.230000019,0.270000011,80.38128543,2
3200,AMZN 2/28/20 C3200,0,0.209999993,0.209999993,71.36034461,2
3220,AMZN 2/28/20 C3220,0,0.189999998,0.189999998,71.65596529,1
3240,AMZN 2/28/20 C3240,0,0.170000002,0.170000002,71.90974117,1
3260,AMZN 2/28/20 C3260,0,0.07,0.07,67.53554445,67
1890,AMZN 3/6/20 C1890,247.0500031,251.8999939,257.1600037,30.01030554,2
1900,AMZN 3/6/20 C1900,237.1999969,242.1000061,236.9400024,29.38879788,7
1912.5,AMZN 3/6/20 C1912.5,224.9499969,229.8500061,219.3500061,28.50441606,40
1915,AMZN 3/6/20 C1915,222.5500031,227.3999939,215,28.37692424,10
1920,AMZN 3/6/20 C1920,217.6499939,222.5500031,212,28.1167213,10
1940,AMZN 3/6/20 C1940,198.25,203.1499939,198.0200043,26.83117692,5
1960,AMZN 3/6/20 C1960,179.1000061,183.9499969,176.6100006,25.74448071,15
1990,AMZN 3/6/20 C1990,151.3000031,155.8000031,155.1000061,24.56001684,1
2000,AMZN 3/6/20 C2000,142.25,146.6000061,145.8999939,24.15538248,9
2010,AMZN 3/6/20 C2010,133.1999969,137.6499939,136.9499969,23.76886946,7
2050,AMZN 3/6/20 C2050,100.9499969,103,100.8099976,22.95099973,2
2055,AMZN 3/6/20 C2055,95.59999847,100,101.6699982,22.63655961,32
2060,AMZN 3/6/20 C2060,91.80000305,96.15000153,93.34999847,22.55747202,77
2065,AMZN 3/6/20 C2065,88,92.34999084,94.52999878,22.46772644,10
2067.5,AMZN 3/6/20 C2067.5,86.15000153,90.55000305,85.84999847,22.45487877,58
2070,AMZN 3/6/20 C2070,84.25,88.69999695,100.0400009,22.40103712,45
2075,AMZN 3/6/20 C2075,80.59999847,84.5,102.5,22.24972726,1
2080,AMZN 3/6/20 C2080,77.05000305,81.55000305,77.48000336,22.27981325,14
2090,AMZN 3/6/20 C2090,71.69999695,73.5,73.5,22.26419862,4
2100,AMZN 3/6/20 C2100,65.40000153,66.94999695,67.30000305,22.24503592,10
2110,AMZN 3/6/20 C2110,59.04999924,60.75,58,22.13960129,7
2120,AMZN 3/6/20 C2120,53.59999847,54.75,53.40000153,22.1414475,14
2130,AMZN 3/6/20 C2130,48.40000153,49.29999924,49.15000153,22.17184699,35
2137.5,AMZN 3/6/20 C2137.5,44.5,45.5,44.16999817,22.13741095,81
2140,AMZN 3/6/20 C2140,43.34999847,44.29999924,42.91999817,22.1656015,51
2142.5,AMZN 3/6/20 C2142.5,42.15000153,43.09999847,42.41999817,22.15803104,53
2145,AMZN 3/6/20 C2145,41.04999924,41.95000076,41.79999924,22.18851803,623
2147.5,AMZN 3/6/20 C2147.5,39.84999847,40.79999924,38.45000076,22.1773279,30
2150,AMZN 3/6/20 C2150,38.84999847,39.59999847,38.11999893,22.18636648,229
2152.5,AMZN 3/6/20 C2152.5,37.70000076,38.5,45.79999924,22.17800643,20
2155,AMZN 3/6/20 C2155,36.59999847,37.5,37.18999863,22.20139269,10
2157.5,AMZN 3/6/20 C2157.5,35.65000153,36.40000153,45.83000183,22.21524217,3
2160,AMZN 3/6/20 C2160,34.65000153,35.34999847,35.06999969,22.22390082,32
2162.5,AMZN 3/6/20 C2162.5,33.54999924,34.40000153,35.04999924,22.22177626,1
2165,AMZN 3/6/20 C2165,32.54999924,33.40000153,32.61000061,22.23035832,26
2167.5,AMZN 3/6/20 C2167.5,31.60000038,32.45000076,31.78000069,22.27508504,11
2170,AMZN 3/6/20 C2170,30.70000076,31.54999924,31.06999969,22.29184032,47
2172.5,AMZN 3/6/20 C2172.5,29.79999924,30.60000038,30.79999924,22.30107118,4
2175,AMZN 3/6/20 C2175,28.95000076,29.75,29.59000015,22.33559062,18
2177.5,AMZN 3/6/20 C2177.5,28.04999924,28.89999962,28.73999977,22.34231424,6
2180,AMZN 3/6/20 C2180,27.35000038,28.04999924,27.85000038,22.39082119,63
2185,AMZN 3/6/20 C2185,25.60000038,26.45000076,26.29999924,22.39303327,12
2187.5,AMZN 3/6/20 C2187.5,24.89999962,25.64999962,33.06999969,22.42084838,1
2190,AMZN 3/6/20 C2190,24.14999962,24.89999962,24.88999939,22.44359313,54
2195,AMZN 3/6/20 C2195,22.6499939,23.44999695,30.62000084,22.43896722,1
2200,AMZN 3/6/20 C2200,21.45000076,22.10000038,21.70000076,22.57552809,126
