,Stock,Contract,Type,Underlying,Strike,Expiration,TTM,OI,Volume,Bid,Ask,Price,Moneyness
58,AMZN,AMZN200515C02340000,c,1932.5763,2340.0,2020-05-15,0.19249720953830543,0.0,30.0,10.25,11.35,10.8,407.42370000000005
59,AMZN,AMZN200515C02360000,c,1932.5763,2360.0,2020-05-15,0.19249720953830543,0.0,5.0,8.0,9.8,8.9,427.42370000000005
60,AMZN,AMZN200515C02380000,c,1932.5763,2380.0,2020-05-15,0.19249720953830543,0.0,3.0,7.4,8.45,7.925,447.42370000000005
61,AMZN,AMZN200515C02400000,c,1932.5763,2400.0,2020-05-15,0.19249720953830543,0.0,238.0,6.2,7.35,6.775,467.42370000000005
62,AMZN,AMZN200515C02420000,c,1932.5763,2420.0,2020-05-15,0.19249720953830543,0.0,2.0,5.35,6.3,5.824999999999999,487.42370000000005
63,AMZN,AMZN200515C02440000,c,1932.5763,2440.0,2020-05-15,0.19249720953830543,0.0,1.0,4.7,5.2,4.95,507.42370000000005
64,AMZN,AMZN200515C02460000,c,1932.5763,2460.0,2020-05-15,0.19249720953830543,0.0,1.0,3.9,4.55,4.225,527.4237
65,AMZN,AMZN200515C02480000,c,1932.5763,2480.0,2020-05-15,0.19249720953830543,0.0,1.0,3.4,4.15,3.7750000000000004,547.4237
66,AMZN,AMZN200515C02500000,c,1932.5763,2500.0,2020-05-15,0.19249720953830543,0.0,25.0,2.86,3.6,3.23,567.4237
67,AMZN,AMZN200515C02520000,c,1932.5763,2520.0,2020-05-15,0.19249720953830543,0.0,2.0,2.42,3.1,2.76,587.4237
68,AMZN,AMZN200515C02540000,c,1932.5763,2540.0,2020-05-15,0.19249720953830543,0.0,11.0,2.04,2.78,2.41,607.4237
69,AMZN,AMZN200515C02560000,c,1932.5763,2560.0,2020-05-15,0.19249720953830543,0.0,13.0,1.86,2.47,2.165,627.4237
70,AMZN,AMZN200515C02580000,c,1932.5763,2580.0,2020-05-15,0.19249720953830543,0.0,3.0,1.35,2.3,1.825,647.4237
71,AMZN,AMZN200515C02600000,c,1932.5763,2600.0,2020-05-15,0.19249720953830543,0.0,5.0,1.33,2.26,1.795,667.4237
72,AMZN,AMZN200515C02620000,c,1932.5763,2620.0,2020-05-15,0.19249720953830543,0.0,5.0,1.15,2.39,1.77,687.4237
73,AMZN,AMZN200515C02640000,c,1932.5763,2640.0,2020-05-15,0.19249720953830543,0.0,5.0,0.86,1.87,1.365,707.4237
74,AMZN,AMZN200515C02660000,c,1932.5763,2660.0,2020-05-15,0.19249720953830543,0.0,1.0,0.77,1.77,1.27,727.4237
75,AMZN,AMZN200515C02680000,c,1932.5763,2680.0,2020-05-15,0.19249720953830543,0.0,4.0,0.74,2.09,1.415,747.4237
76,AMZN,AMZN200515C02700000,c,1932.5763,2700.0,2020-05-15,0.19249720953830543,0.0,1.0,0.75,1.7,1.225,767.4237
77,AMZN,AMZN200515C02720000,c,1932.5763,2720.0,2020-05-15,0.19249720953830543,0.0,20.0,0.56,1.64,1.1,787.4237
78,AMZN,AMZN200515C02740000,c,1932.5763,2740.0,2020-05-15,0.19249720953830543,0.0,20.0,0.56,1.58,1.07,807.4237
79,AMZN,AMZN200515C02760000,c,1932.5763,2760.0,2020-05-15,0.19249720953830543,0.0,,0.47,1.54,1.005,827.4237
80,AMZN,AMZN200515C02780000,c,1932.5763,2780.0,2020-05-15,0.19249720953830543,0.0,1.0,0.44,1.5,0.97,847.4237
81,AMZN,AMZN200515C02800000,c,1932.5763,2800.0,2020-05-15,0.19249720953830543,0.0,1.0,0.37,1.42,0.895,867.4237
82,AMZN,AMZN200515C02850000,c,1932.5763,2850.0,2020-05-15,0.19249720953830543,0.0,1.0,0.3,1.39,0.845,917.4237
83,AMZN,AMZN200515C02900000,c,1932.5763,2900.0,2020-05-15,0.19249720953830543,0.0,1.0,0.25,1.3,0.775,967.4237
84,AMZN,AMZN200515C02950000,c,1932.5763,2950.0,2020-05-15,0.19249720953830543,0.0,4.0,0.17,1.25,0.71,1017.4237
85,AMZN,AMZN200515C03000000,c,1932.5763,3000.0,2020-05-15,0.19249720953830543,0.0,1.0,0.05,0.0,0.025,1067.4237
