,Stock,Contract,Type,Underlying,Strike,Expiration,TTM,OI,Volume,Bid,Ask,Price,Moneyness
27,AMZN,AMZN200515P01640000,p,1932.5763,1640.0,2020-05-15,0.19249720953830543,43.0,4.0,36.3,37.25,36.775,292.57629999999995
28,AMZN,AMZN200515P01660000,p,1932.5763,1660.0,2020-05-15,0.19249720953830543,164.0,12.0,39.75,40.2,39.975,272.57629999999995
29,AMZN,AMZN200515P01680000,p,1932.5763,1680.0,2020-05-15,0.19249720953830543,91.0,25.0,43.3,44.25,43.775,252.57629999999995
30,AMZN,AMZN200515P01700000,p,1932.5763,1700.0,2020-05-15,0.19249720953830543,257.0,7.0,45.0,46.25,45.625,232.57629999999995
31,AMZN,AMZN200515P01720000,p,1932.5763,1720.0,2020-05-15,0.19249720953830543,95.0,7.0,51.25,53.0,52.125,212.57629999999995
32,AMZN,AMZN200515P01740000,p,1932.5763,1740.0,2020-05-15,0.19249720953830543,137.0,2.0,55.9,57.1,56.5,192.57629999999995
33,AMZN,AMZN200515P01760000,p,1932.5763,1760.0,2020-05-15,0.19249720953830543,112.0,3.0,60.6,62.05,61.325,172.57629999999995
34,AMZN,AMZN200515P01780000,p,1932.5763,1780.0,2020-05-15,0.19249720953830543,156.0,11.0,65.0,67.2,66.1,152.57629999999995
35,AMZN,AMZN200515P01800000,p,1932.5763,1800.0,2020-05-15,0.19249720953830543,401.0,16.0,70.8,72.3,71.55,132.57629999999995
36,AMZN,AMZN200515P01820000,p,1932.5763,1820.0,2020-05-15,0.19249720953830543,194.0,2.0,77.6,78.85,78.225,112.57629999999995
37,AMZN,AMZN200515P01840000,p,1932.5763,1840.0,2020-05-15,0.19249720953830543,240.0,52.0,83.95,86.0,84.975,92.57629999999995
38,AMZN,AMZN200515P01860000,p,1932.5763,1860.0,2020-05-15,0.19249720953830543,244.0,6.0,90.7,92.85,91.775,72.57629999999995
39,AMZN,AMZN200515P01880000,p,1932.5763,1880.0,2020-05-15,0.19249720953830543,219.0,13.0,95.1,96.5,95.8,52.57629999999995
40,AMZN,AMZN200515P01900000,p,1932.5763,1900.0,2020-05-15,0.19249720953830543,389.0,10.0,106.15,107.95,107.05000000000001,32.57629999999995
41,AMZN,AMZN200515P01920000,p,1932.5763,1920.0,2020-05-15,0.19249720953830543,134.0,16.0,110.75,112.75,111.75,12.576299999999947
42,AMZN,AMZN200515P01940000,p,1932.5763,1940.0,2020-05-15,0.19249720953830543,154.0,12.0,119.15,121.45,120.30000000000001,7.4237000000000535
43,AMZN,AMZN200515P01960000,p,1932.5763,1960.0,2020-05-15,0.19249720953830543,88.0,8.0,132.55,134.3,133.425,27.423700000000053
44,AMZN,AMZN200515P01980000,p,1932.5763,1980.0,2020-05-15,0.19249720953830543,67.0,28.0,142.8,145.0,143.9,47.42370000000005
45,AMZN,AMZN200515P02000000,p,1932.5763,2000.0,2020-05-15,0.19249720953830543,318.0,73.0,152.1,154.9,153.5,67.42370000000005
46,AMZN,AMZN200515P02010000,p,1932.5763,2010.0,2020-05-15,0.19249720953830543,95.0,46.0,157.45,160.2,158.825,77.42370000000005
47,AMZN,AMZN200515P02020000,p,1932.5763,2020.0,2020-05-15,0.19249720953830543,73.0,11.0,163.25,165.85,164.55,87.42370000000005
48,AMZN,AMZN200515P02030000,p,1932.5763,2030.0,2020-05-15,0.19249720953830543,27.0,16.0,168.4,171.5,169.95,97.42370000000005
49,AMZN,AMZN200515P02040000,p,1932.5763,2040.0,2020-05-15,0.19249720953830543,72.0,4.0,174.05,177.35,175.7,107.42370000000005
50,AMZN,AMZN200515P02050000,p,1932.5763,2050.0,2020-05-15,0.19249720953830543,146.0,1.0,180.25,184.2,182.225,117.42370000000005
51,AMZN,AMZN200515P02060000,p,1932.5763,2060.0,2020-05-15,0.19249720953830543,64.0,1.0,186.35,189.6,187.975,127.42370000000005
52,AMZN,AMZN200515P02070000,p,1932.5763,2070.0,2020-05-15,0.19249720953830543,36.0,23.0,190.85,195.85,193.35,137.42370000000005
53,AMZN,AMZN200515P02080000,p,1932.5763,2080.0,2020-05-15,0.19249720953830543,56.0,1.0,198.55,202.25,200.4,147.42370000000005
54,AMZN,AMZN200515P02090000,p,1932.5763,2090.0,2020-05-15,0.19249720953830543,35.0,4.0,206.1,209.65,207.875,157.42370000000005
55,AMZN,AMZN200515P02100000,p,1932.5763,2100.0,2020-05-15,0.19249720953830543,83.0,1.0,211.8,216.45,214.125,167.42370000000005
56,AMZN,AMZN200515P02110000,p,1932.5763,2110.0,2020-05-15,0.19249720953830543,21.0,4.0,218.65,222.3,220.47500000000002,177.42370000000005
57,AMZN,AMZN200515P02120000,p,1932.5763,2120.0,2020-05-15,0.19249720953830543,20.0,1.0,223.8,228.45,226.125,187.42370000000005
58,AMZN,AMZN200515P02130000,p,1932.5763,2130.0,2020-05-15,0.19249720953830543,23.0,1.0,232.3,236.95,234.625,197.42370000000005
59,AMZN,AMZN200515P02140000,p,1932.5763,2140.0,2020-05-15,0.19249720953830543,24.0,1.0,239.65,244.2,241.925,207.42370000000005
60,AMZN,AMZN200515P02150000,p,1932.5763,2150.0,2020-05-15,0.19249720953830543,48.0,1.0,247.0,250.9,248.95,217.42370000000005
61,AMZN,AMZN200515P02160000,p,1932.5763,2160.0,2020-05-15,0.19249720953830543,27.0,1.0,254.4,259.1,256.75,227.42370000000005
62,AMZN,AMZN200515P02170000,p,1932.5763,2170.0,2020-05-15,0.19249720953830543,25.0,1.0,262.1,266.0,264.05,237.42370000000005
63,AMZN,AMZN200515P02180000,p,1932.5763,2180.0,2020-05-15,0.19249720953830543,8.0,4.0,267.65,273.4,270.525,247.42370000000005
64,AMZN,AMZN200515P02190000,p,1932.5763,2190.0,2020-05-15,0.19249720953830543,11.0,2.0,275.1,281.7,278.4,257.42370000000005
65,AMZN,AMZN200515P02200000,p,1932.5763,2200.0,2020-05-15,0.19249720953830543,33.0,20.0,282.85,290.45,286.65,267.42370000000005
66,AMZN,AMZN200515P02210000,p,1932.5763,2210.0,2020-05-15,0.19249720953830543,15.0,15.0,292.0,297.45,294.725,277.42370000000005
67,AMZN,AMZN200515P02220000,p,1932.5763,2220.0,2020-05-15,0.19249720953830543,1.0,,298.8,307.3,303.05,287.42370000000005
68,AMZN,AMZN200515P02240000,p,1932.5763,2240.0,2020-05-15,0.19249720953830543,1.0,,315.4,323.95,319.67499999999995,307.42370000000005
69,AMZN,AMZN200515P02250000,p,1932.5763,2250.0,2020-05-15,0.19249720953830543,7.0,4.0,324.95,332.4,328.67499999999995,317.42370000000005
70,AMZN,AMZN200515P02260000,p,1932.5763,2260.0,2020-05-15,0.19249720953830543,1.0,,333.5,341.2,337.35,327.42370000000005
71,AMZN,AMZN200515P02280000,p,1932.5763,2280.0,2020-05-15,0.19249720953830543,1.0,,349.75,358.35,354.05,347.42370000000005
72,AMZN,AMZN200515P02290000,p,1932.5763,2290.0,2020-05-15,0.19249720953830543,5.0,,359.9,367.0,363.45,357.42370000000005
73,AMZN,AMZN200515P02300000,p,1932.5763,2300.0,2020-05-15,0.19249720953830543,3.0,,368.6,376.25,372.425,367.42370000000005
74,AMZN,AMZN200515P02320000,p,1932.5763,2320.0,2020-05-15,0.19249720953830543,5.0,,382.55,389.95,386.25,387.42370000000005
75,AMZN,AMZN200515P02340000,p,1932.5763,2340.0,2020-05-15,0.19249720953830543,1.0,,398.45,408.0,403.225,407.42370000000005
76,AMZN,AMZN200515P02360000,p,1932.5763,2360.0,2020-05-15,0.19249720953830543,5.0,4.0,418.65,424.1,421.375,427.42370000000005
77,AMZN,AMZN200515P02380000,p,1932.5763,2380.0,2020-05-15,0.19249720953830543,4.0,4.0,435.7,442.75,439.225,447.42370000000005
78,AMZN,AMZN200515P02400000,p,1932.5763,2400.0,2020-05-15,0.19249720953830543,3.0,1.0,461.35,466.85,464.1,467.42370000000005
79,AMZN,AMZN200515P02460000,p,1932.5763,2460.0,2020-05-15,0.19249720953830543,4.0,,512.0,520.25,516.125,527.4237
80,AMZN,AMZN200515P02480000,p,1932.5763,2480.0,2020-05-15,0.19249720953830543,3.0,2.0,532.85,540.9,536.875,547.4237
81,AMZN,AMZN200515P02500000,p,1932.5763,2500.0,2020-05-15,0.19249720953830543,3.0,5.0,556.65,565.0,560.825,567.4237
82,AMZN,AMZN200515P02600000,p,1932.5763,2600.0,2020-05-15,0.19249720953830543,0.0,3.0,653.6,662.15,657.875,667.4237
83,AMZN,AMZN200515P02700000,p,1932.5763,2700.0,2020-05-15,0.19249720953830543,0.0,,751.65,759.4,755.525,767.4237
84,AMZN,AMZN200515P02780000,p,1932.5763,2780.0,2020-05-15,0.19249720953830543,0.0,,832.0,839.95,835.975,847.4237
85,AMZN,AMZN200515P02800000,p,1932.5763,2800.0,2020-05-15,0.19249720953830543,0.0,1.0,857.7,865.55,861.625,867.4237
